"";"finessGeoDP";"trimestre";"n";"comp";"taux";"taux_glissant";"moyenne_nationale";"trimestre_date";"se";"ic_low";"ic_high"
"313";"060021417";"2021T1";36;2;0,056;0,099;0,061;2021-01-01;0,05;0,001;0,197
"314";"060021417";"2021T2";14;0;0;0,028;0,055;2021-04-01;0,044;0;0,11424
"315";"060021417";"2021T3";15;1;0,067;0,045;0,052;2021-07-01;0,054;0;0,15084
"316";"060021417";"2021T4";15;0;0;0,031;0,053;2021-10-01;0,045;0;0,1192
"317";"060021417";"2022T1";21;0;0;0,017;0,053;2022-01-01;0,028;0;0,07188
"318";"060021417";"2022T2";23;0;0;0,017;0,042;2022-04-01;0,027;0;0,06992
"319";"060021417";"2022T3";21;0;0;0;0,046;2022-07-01;0;0;0
"320";"060021417";"2022T4";15;0;0;0;0,056;2022-10-01;0;0;0
"321";"060021417";"2023T1";31;1;0,032;0,008;0,061;2023-01-01;0,016;0;0,03936
"322";"060021417";"2023T2";29;1;0,034;0,016;0,048;2023-04-01;0,023;0;0,06108
"323";"060021417";"2023T3";18;0;0;0,016;0,052;2023-07-01;0,03;0;0,0748
"324";"060021417";"2023T4";18;0;0;0,016;0,054;2023-10-01;0,03;0;0,0748
"325";"060021417";"2024T1";28;3;0,107;0,035;0,048;2024-01-01;0,035;0;0,1036
"326";"060021417";"2024T2";18;1;0,056;0,041;0,053;2024-04-01;0,047;0;0,13312
"327";"060021417";"2024T3";26;4;0,154;0,079;0,046;2024-07-01;0,053;0;0,18288
"328";"060021417";"2024T4";15;0;0;0,079;0,046;2024-10-01;0,07;0;0,2162
"329";"060780491";"2020T1";25;0;0;0,035;0,053;2020-01-01;0,037;0;0,10752
"330";"060780491";"2020T2";12;0;0;0,028;0,078;2020-04-01;0,048;0;0,12208
"331";"060780491";"2020T3";22;2;0,091;0,032;0,059;2020-07-01;0,038;0;0,10648
"332";"060780491";"2020T4";39;4;0,103;0,048;0,045;2020-10-01;0,034;0;0,11464
"333";"060780491";"2021T1";36;1;0,028;0,055;0,061;2021-01-01;0,038;0;0,12948
"334";"060780491";"2021T2";30;1;0,033;0,064;0,055;2021-04-01;0,045;0;0,1522
"335";"060780491";"2021T3";12;0;0;0,041;0,052;2021-07-01;0,057;0;0,15272
"336";"060780491";"2021T4";23;2;0,087;0,037;0,053;2021-10-01;0,039;0;0,11344
"337";"060780491";"2022T1";30;3;0,1;0,055;0,053;2022-01-01;0,042;0;0,13732
"338";"060780491";"2022T2";30;1;0,033;0,055;0,042;2022-04-01;0,042;0;0,13732
"339";"060780491";"2022T3";17;2;0,118;0,084;0,046;2022-07-01;0,067;0;0,21532
"340";"060780491";"2022T4";23;1;0,043;0,074;0,056;2022-10-01;0,055;0;0,1818
"341";"060780491";"2023T1";20;1;0,05;0,061;0,061;2023-01-01;0,054;0;0,16684
"342";"060780491";"2023T2";25;1;0,04;0,063;0,048;2023-04-01;0,049;0;0,15904
"343";"060780491";"2023T3";9;1;0,111;0,061;0,052;2023-07-01;0,08;0;0,2178
"344";"060780491";"2023T4";23;1;0,043;0,061;0,054;2023-10-01;0,05;0;0,159
"345";"060780491";"2024T1";28;1;0,036;0,057;0,048;2024-01-01;0,044;0;0,14324
"346";"060780491";"2024T2";13;0;0;0,048;0,053;2024-04-01;0,059;0;0,16364
"347";"060780491";"2024T3";32;1;0,031;0,027;0,046;2024-07-01;0,029;0;0,08384
"348";"060780491";"2024T4";29;2;0,069;0,034;0,046;2024-10-01;0,034;0;0,10064
"349";"060780517";"2020T1";1;0;0;0;0,053;2020-01-01;0;0;0
"350";"060780517";"2020T2";1;1;1;0,25;0,078;2020-04-01;0,433;0;1
"351";"060780517";"2021T1";2;0;0;0,25;0,061;2021-01-01;0,306;0;0,84976
"352";"060780517";"2022T1";2;0;0;0,25;0,053;2022-01-01;0,306;0;0,84976
"353";"060780517";"2022T4";1;0;0;0,25;0,056;2022-10-01;0,433;0;1
"354";"060780517";"2024T2";1;1;1;0,25;0,053;2024-04-01;0,433;0;1
"355";"060780590";"2020T1";20;1;0,05;0,034;0,053;2020-01-01;0,041;0;0,11436
"356";"060780590";"2020T2";10;0;0;0,034;0,078;2020-04-01;0,057;0;0,14572
"357";"060780590";"2020T3";34;2;0,059;0,027;0,059;2020-07-01;0,028;0;0,08188
"358";"060780590";"2020T4";31;0;0;0,027;0,045;2020-10-01;0,029;0;0,08384
"359";"060780590";"2021T1";23;1;0,043;0,026;0,061;2021-01-01;0,033;0;0,09068
"360";"060780590";"2021T2";21;1;0,048;0,038;0,055;2021-04-01;0,042;0;0,12032
"361";"060780590";"2021T3";18;0;0;0,023;0,052;2021-07-01;0,035;0;0,0916
"362";"060780590";"2021T4";22;0;0;0,023;0,053;2021-10-01;0,032;0;0,08572
"363";"060780590";"2022T1";26;1;0,038;0,022;0,053;2022-01-01;0,029;0;0,07884
"364";"060780590";"2022T2";20;2;0,1;0,034;0,042;2022-04-01;0,041;0;0,11436
"365";"060780590";"2022T3";8;0;0;0,034;0,046;2022-07-01;0,064;0;0,15944
"366";"060780590";"2022T4";9;0;0;0,034;0,056;2022-10-01;0,06;0;0,1516
"367";"060780590";"2023T1";11;0;0;0,025;0,061;2023-01-01;0,047;0;0,11712
"368";"060780590";"2023T2";10;0;0;0;0,048;2023-04-01;0;0;0
"369";"060780590";"2023T3";7;0;0;0;0,052;2023-07-01;0;0;0
"370";"060780590";"2023T4";9;1;0,111;0,028;0,054;2023-10-01;0,055;0;0,1358
"371";"060780590";"2024T1";23;0;0;0,028;0,048;2024-01-01;0,034;0;0,09464
"372";"060780590";"2024T2";19;2;0,105;0,054;0,053;2024-04-01;0,052;0;0,15592
"373";"060780590";"2024T3";4;0;0;0,054;0,046;2024-07-01;0,113;0;0,27548
"374";"060780590";"2024T4";11;0;0;0,026;0,046;2024-10-01;0,048;0;0,12008
"375";"060780715";"2020T1";15;0;0;0,011;0,053;2020-01-01;0,027;0;0,06392
"376";"060780715";"2020T2";8;0;0;0,011;0,078;2020-04-01;0,037;0;0,08352
"377";"060780715";"2020T3";17;0;0;0,011;0,059;2020-07-01;0,025;0;0,06
"378";"060780715";"2020T4";23;1;0,043;0,011;0,045;2020-10-01;0,022;0;0,05412
"379";"060780715";"2021T1";28;3;0,107;0,038;0,061;2021-01-01;0,036;0;0,10856
"380";"060780715";"2021T2";33;1;0,03;0,045;0,055;2021-04-01;0,036;0;0,11556
"381";"060780715";"2021T3";14;0;0;0,045;0,052;2021-07-01;0,055;0;0,1528
"382";"060780715";"2021T4";14;0;0;0,034;0,053;2021-10-01;0,048;0;0,12808
"383";"060780715";"2022T1";13;0;0;0,007;0,053;2022-01-01;0,023;0;0,05208
"384";"060780715";"2022T2";22;1;0,045;0,011;0,042;2022-04-01;0,022;0;0,05412
"385";"060780715";"2022T3";15;0;0;0,011;0,046;2022-07-01;0,027;0;0,06392
"386";"060780715";"2022T4";25;0;0;0,011;0,056;2022-10-01;0,021;0;0,05216
"387";"060780715";"2023T1";21;0;0;0,011;0,061;2023-01-01;0,023;0;0,05608
"388";"060780715";"2023T2";19;0;0;0;0,048;2023-04-01;0;0;0
"389";"060780715";"2023T3";22;0;0;0;0,052;2023-07-01;0;0;0
"390";"060780715";"2023T4";15;0;0;0;0,054;2023-10-01;0;0;0
"391";"060780715";"2024T1";15;0;0;0;0,048;2024-01-01;0;0;0
"392";"060780715";"2024T2";20;2;0,1;0,025;0,053;2024-04-01;0,035;0;0,0936
"393";"060780715";"2024T3";10;0;0;0,025;0,046;2024-07-01;0,049;0;0,12104
"394";"060780715";"2024T4";2;0;0;0,025;0,046;2024-10-01;0,11;0;0,2406
"395";"060780723";"2020T3";1;0;0;NA;0,059;2020-07-01;NA;NA;NA
"396";"060780723";"2022T2";1;0;0;NA;0,042;2022-04-01;NA;NA;NA
"397";"060780723";"2022T4";1;0;0;0;0,056;2022-10-01;0;0;0
"398";"060780723";"2023T2";1;0;0;0;0,048;2023-04-01;0;0;0
"399";"060780723";"2024T1";1;0;0;0;0,048;2024-01-01;0;0;0
"400";"060780756";"2021T2";1;0;0;NA;0,055;2021-04-01;NA;NA;NA
"401";"060781200";"2020T1";6;0;0;0;0,053;2020-01-01;0;0;0
"402";"060781200";"2020T2";3;0;0;0;0,078;2020-04-01;0;0;0
"403";"060781200";"2020T3";7;1;0,143;0,036;0,059;2020-07-01;0,07;0;0,1732
"404";"060781200";"2020T4";6;0;0;0,036;0,045;2020-10-01;0,076;0;0,18496
"405";"060781200";"2021T1";13;0;0;0,036;0,061;2021-01-01;0,052;0;0,13792
"406";"060781200";"2021T2";11;1;0,091;0,058;0,055;2021-04-01;0,07;0;0,1952
"407";"060781200";"2021T3";4;0;0;0,023;0,052;2021-07-01;0,075;0;0,17
"408";"060785003";"2021T1";1;1;1;NA;0,061;2021-01-01;NA;NA;NA
"409";"060785003";"2021T4";1;0;0;NA;0,053;2021-10-01;NA;NA;NA
"410";"060785003";"2023T2";3;0;0;NA;0,048;2023-04-01;NA;NA;NA
"411";"060785003";"2023T4";2;1;0,5;0,375;0,054;2023-10-01;0,342;0;1
"412";"060785003";"2024T1";3;0;0;0,125;0,048;2024-01-01;0,191;0;0,49936
"413";"060785003";"2024T2";2;1;0,5;0,25;0,053;2024-04-01;0,306;0;0,84976
"414";"060789195";"2020T1";56;3;0,054;0,028;0,053;2020-01-01;0,022;0;0,07112
"415";"060789195";"2020T2";19;0;0;0,028;0,078;2020-04-01;0,038;0;0,10248
"416";"060789195";"2020T3";69;4;0,058;0,039;0,059;2020-07-01;0,023;0;0,08408
"417";"060789195";"2020T4";68;5;0,074;0,046;0,045;2020-10-01;0,025;0;0,095
"418";"060789195";"2021T1";45;0;0;0,033;0,061;2021-01-01;0,027;0;0,08592
"419";"060789195";"2021T2";62;1;0,016;0,037;0,055;2021-04-01;0,024;0;0,08404
"420";"060789195";"2021T3";56;4;0,071;0,04;0,052;2021-07-01;0,026;0;0,09096
"421";"060789195";"2021T4";42;1;0,024;0,028;0,053;2021-10-01;0,025;0;0,077
"422";"060789195";"2022T1";76;2;0,026;0,034;0,053;2022-01-01;0,021;0;0,07516
"423";"060789195";"2022T2";69;3;0,043;0,041;0,042;2022-04-01;0,024;0;0,08804
"424";"060789195";"2022T3";31;0;0;0,023;0,046;2022-07-01;0,027;0;0,07592
"425";"060789195";"2022T4";52;0;0;0,017;0,056;2022-10-01;0,018;0;0,05228
"426";"060789195";"2023T1";58;2;0,034;0,019;0,061;2023-01-01;0,018;0;0,05428
"427";"060789195";"2023T2";58;2;0,034;0,017;0,048;2023-04-01;0,017;0;0,05032
"428";"060789195";"2023T3";41;1;0,024;0,023;0,052;2023-07-01;0,023;0;0,06808
"429";"060789195";"2023T4";39;2;0,051;0,036;0,054;2023-10-01;0,03;0;0,0948
"430";"060789195";"2024T1";39;1;0,026;0,034;0,048;2024-01-01;0,029;0;0,09084
"431";"060789195";"2024T2";41;2;0,049;0,038;0,053;2024-04-01;0,03;0;0,0968
"432";"060789195";"2024T3";26;2;0,077;0,051;0,046;2024-07-01;0,043;0;0,13528
"433";"060789195";"2024T4";29;2;0,069;0,055;0,046;2024-10-01;0,042;0;0,13732
"434";"060800166";"2020T1";7;0;0;0;0,053;2020-01-01;0;0;0
"435";"060800166";"2020T2";6;0;0;0;0,078;2020-04-01;0;0;0
"436";"060800166";"2020T3";4;0;0;0;0,059;2020-07-01;0;0;0
"437";"060800166";"2020T4";6;0;0;0;0,045;2020-10-01;0;0;0
"438";"060800166";"2021T1";10;0;0;0;0,061;2021-01-01;0;0;0
"439";"060800166";"2021T2";10;1;0,1;0,025;0,055;2021-04-01;0,049;0;0,12104
"440";"060800166";"2021T3";7;1;0,143;0,061;0,052;2021-07-01;0,09;0;0,2374
"441";"060800166";"2021T4";8;0;0;0,061;0,053;2021-10-01;0,085;0;0,2276
"442";"060800166";"2022T1";6;0;0;0,061;0,053;2022-01-01;0,098;0;0,25308
"443";"060800166";"2022T2";10;0;0;0,036;0,042;2022-04-01;0,059;0;0,15164
"444";"060800166";"2022T3";7;0;0;0;0,046;2022-07-01;0;0;0
"445";"060800166";"2022T4";11;1;0,091;0,023;0,056;2022-10-01;0,045;0;0,1112
"446";"060800166";"2023T1";10;0;0;0,023;0,061;2023-01-01;0,047;0;0,11512
"447";"060800166";"2023T2";7;0;0;0,023;0,048;2023-04-01;0,057;0;0,13472
"448";"060800166";"2023T3";7;0;0;0,023;0,052;2023-07-01;0,057;0;0,13472
"449";"060800166";"2023T4";9;0;0;0;0,054;2023-10-01;0;0;0
"450";"060800166";"2024T1";2;0;0;0;0,048;2024-01-01;0;0;0
"451";"060800166";"2024T2";2;0;0;0;0,053;2024-04-01;0;0;0
"452";"060800166";"2024T3";3;0;0;0;0,046;2024-07-01;0;0;0
"453";"060800166";"2024T4";5;1;0,2;0,05;0,046;2024-10-01;0,097;0;0,24012
"454";"070000013";"2020T1";1;0;0;0,062;0,053;2020-01-01;0,241;0;0,53436
"455";"070000013";"2020T3";1;0;0;0;0,059;2020-07-01;0;0;0
"456";"070000013";"2020T4";2;0;0;0;0,045;2020-10-01;0;0;0
"457";"070000013";"2021T1";4;0;0;0;0,061;2021-01-01;0;0;0
"458";"070000013";"2021T2";2;0;0;0;0,055;2021-04-01;0;0;0
"459";"070000013";"2021T3";2;0;0;0;0,052;2021-07-01;0;0;0
"460";"070000013";"2022T1";3;1;0,333;0,083;0,053;2022-01-01;0,159;0;0,39464
"461";"070000013";"2022T2";2;0;0;0,083;0,042;2022-04-01;0,195;0;0,4652
"462";"070000013";"2022T4";1;0;0;0,083;0,056;2022-10-01;0,276;0;0,62396
"463";"070000013";"2023T1";4;1;0,25;0,146;0,061;2023-01-01;0,177;0;0,49292
"464";"070000013";"2023T2";3;0;0;0,062;0,048;2023-04-01;0,139;0;0,33444
"465";"070000013";"2023T3";2;0;0;0,062;0,052;2023-07-01;0,171;0;0,39716
"466";"070000013";"2023T4";3;0;0;0,062;0,054;2023-10-01;0,139;0;0,33444
"467";"070000013";"2024T1";3;0;0;0;0,048;2024-01-01;0;0;0
"468";"070000013";"2024T2";6;0;0;0;0,053;2024-04-01;0;0;0
"469";"070000013";"2024T3";1;0;0;0;0,046;2024-07-01;0;0;0
"470";"070000179";"2020T1";2;0;0;0,042;0,053;2020-01-01;0,142;0;0,32032
"471";"070000179";"2022T3";1;0;0;0,042;0,046;2022-07-01;0,201;0;0,43596
"472";"070000609";"2024T2";1;0;0;NA;0,053;2024-04-01;NA;NA;NA
"473";"070000609";"2024T4";1;0;0;NA;0,046;2024-10-01;NA;NA;NA
"474";"070780168";"2020T1";9;0;0;0,023;0,053;2020-01-01;0,05;0;0,121
"475";"070780168";"2020T3";8;0;0;0,023;0,059;2020-07-01;0,053;0;0,12688
"476";"070780168";"2020T4";2;0;0;0;0,045;2020-10-01;0;0;0
"477";"070780168";"2021T2";11;0;0;0;0,055;2021-04-01;0;0;0
"478";"070780168";"2021T3";9;3;0,333;0,083;0,052;2021-07-01;0,092;0;0,26332
"479";"070780168";"2021T4";2;0;0;0,083;0,053;2021-10-01;0,195;0;0,4652
"480";"070780168";"2022T1";4;1;0,25;0,146;0,053;2022-01-01;0,177;0;0,49292
"481";"070780168";"2022T2";3;0;0;0,146;0,042;2022-04-01;0,204;0;0,54584
"482";"070780168";"2022T3";8;0;0;0,062;0,046;2022-07-01;0,085;0;0,2286
"483";"070780168";"2022T4";6;0;0;0,062;0,056;2022-10-01;0,098;0;0,25408
"484";"070780168";"2023T1";4;0;0;0;0,061;2023-01-01;0;0;0
"485";"070780168";"2023T2";2;0;0;0;0,048;2023-04-01;0;0;0
"486";"070780168";"2023T3";1;0;0;0;0,052;2023-07-01;0;0;0
"487";"070780168";"2023T4";7;1;0,143;0,036;0,054;2023-10-01;0,07;0;0,1732
"488";"070780168";"2024T1";7;0;0;0,036;0,048;2024-01-01;0,07;0;0,1732
"489";"070780168";"2024T2";8;1;0,125;0,067;0,053;2024-04-01;0,088;0;0,23948
"490";"070780168";"2024T3";2;0;0;0,067;0,046;2024-07-01;0,177;0;0,41392
"491";"070780168";"2024T4";4;0;0;0,031;0,046;2024-10-01;0,087;0;0,20152
"492";"070780424";"2020T1";38;0;0;0,02;0,053;2020-01-01;0,023;0;0,06508
"493";"070780424";"2020T2";19;0;0;0,02;0,078;2020-04-01;0,032;0;0,08272
"494";"070780424";"2020T3";42;1;0,024;0,013;0,059;2020-07-01;0,017;0;0,04632
"495";"070780424";"2020T4";25;1;0,04;0,016;0,045;2020-10-01;0,025;0;0,065
"496";"070780424";"2021T1";30;2;0,067;0,033;0,061;2021-01-01;0,033;0;0,09768
"497";"070780424";"2021T2";50;1;0,02;0,038;0,055;2021-04-01;0,027;0;0,09092
"498";"070780424";"2021T3";33;1;0,03;0,039;0,052;2021-07-01;0,034;0;0,10564
"499";"070780424";"2021T4";33;2;0,061;0,045;0,053;2021-10-01;0,036;0;0,11556
"500";"070780424";"2022T1";41;1;0,024;0,034;0,053;2022-01-01;0,028;0;0,08888
"501";"070780424";"2022T2";39;0;0;0,029;0,042;2022-04-01;0,027;0;0,08192
"502";"070780424";"2022T3";21;0;0;0,021;0,046;2022-07-01;0,031;0;0,08176
"503";"070780424";"2022T4";45;2;0,044;0,017;0,056;2022-10-01;0,019;0;0,05424
"504";"070780424";"2023T1";35;3;0,086;0,032;0,061;2023-01-01;0,03;0;0,0908
"505";"070780424";"2023T2";26;0;0;0,032;0,048;2023-04-01;0,035;0;0,1006
"506";"070780424";"2023T3";20;0;0;0,032;0,052;2023-07-01;0,039;0;0,10844
"507";"070780424";"2023T4";20;1;0,05;0,034;0,054;2023-10-01;0,041;0;0,11436
"508";"070780424";"2024T1";28;0;0;0,013;0,048;2024-01-01;0,021;0;0,05416
"509";"070780424";"2024T2";27;0;0;0,013;0,053;2024-04-01;0,022;0;0,05612
"510";"070780424";"2024T3";15;0;0;0,013;0,046;2024-07-01;0,029;0;0,06984
"511";"070780424";"2024T4";23;0;0;0;0,046;2024-10-01;0;0;0
"512";"080000425";"2020T4";1;0;0;NA;0,045;2020-10-01;NA;NA;NA
"513";"080000425";"2021T2";1;1;1;0,5;0,055;2021-04-01;0,5;0;1
"514";"080010473";"2020T1";36;1;0,028;0,083;0,053;2020-01-01;0,046;0;0,17316
"515";"080010473";"2020T3";20;0;0;0,057;0,059;2020-07-01;0,052;0;0,15892
"516";"080010473";"2020T4";34;0;0;0,042;0,045;2020-10-01;0,034;0;0,10864
"517";"080010473";"2021T1";30;0;0;0,007;0,061;2021-01-01;0,015;0;0,0364
"518";"080010473";"2021T2";43;1;0,023;0,006;0,055;2021-04-01;0,012;0;0,02952
"519";"080010473";"2021T3";41;1;0,024;0,012;0,052;2021-07-01;0,017;0;0,04532
"520";"080010473";"2021T4";29;5;0,172;0,055;0,053;2021-10-01;0,042;0;0,13732
"521";"080010473";"2022T1";50;1;0,02;0,06;0,053;2022-01-01;0,034;0;0,12664
"522";"080010473";"2022T2";34;0;0;0,054;0,042;2022-04-01;0,039;0;0,13044
"523";"080010473";"2022T3";28;0;0;0,048;0,046;2022-07-01;0,04;0;0,1264
"524";"080010473";"2022T4";23;1;0,043;0,016;0,056;2022-10-01;0,026;0;0,06696
"525";"080010473";"2023T1";27;1;0,037;0,02;0,061;2023-01-01;0,027;0;0,07292
"526";"080010473";"2023T2";42;4;0,095;0,044;0,048;2023-04-01;0,032;0;0,10672
"527";"080010473";"2023T3";21;1;0,048;0,056;0,052;2023-07-01;0,05;0;0,154
"528";"080010473";"2023T4";35;1;0,029;0,052;0,054;2023-10-01;0,038;0;0,12648
"529";"080010473";"2024T1";34;0;0;0,043;0,048;2024-01-01;0,035;0;0,1116
"530";"080010473";"2024T2";29;0;0;0,019;0,053;2024-04-01;0,025;0;0,068
"531";"080010473";"2024T3";33;1;0,03;0,015;0,046;2024-07-01;0,021;0;0,05616
"532";"080010473";"2024T4";31;1;0,032;0,015;0,046;2024-10-01;0,022;0;0,05812
"533";"090000175";"2024T3";1;0;0;NA;0,046;2024-07-01;NA;NA;NA
"534";"100000082";"2020T1";28;0;0;0,009;0,053;2020-01-01;0,018;0;0,04428
"535";"100000082";"2020T3";43;0;0;0;0,059;2020-07-01;0;0;0
"536";"100000082";"2020T4";35;0;0;0;0,045;2020-10-01;0;0;0
"537";"100000082";"2021T1";34;1;0,029;0,007;0,061;2021-01-01;0,014;0;0,03444
"538";"100000082";"2021T2";29;0;0;0,007;0,055;2021-04-01;0,015;0;0,0364
"539";"100000082";"2021T3";19;0;0;0,007;0,052;2021-07-01;0,019;0;0,04424
"540";"100000082";"2021T4";29;1;0,034;0,016;0,053;2021-10-01;0,023;0;0,06108
"541";"100000082";"2022T1";31;0;0;0,009;0,053;2022-01-01;0,017;0;0,04232
"542";"100000082";"2022T2";19;1;0,053;0,022;0,042;2022-04-01;0,034;0;0,08864
"543";"100000090";"2021T4";1;1;1;NA;0,053;2021-10-01;NA;NA;NA
"544";"100000090";"2022T3";1;0;0;0,25;0,046;2022-07-01;0,433;0;1
"545";"100000090";"2022T4";1;0;0;0,25;0,056;2022-10-01;0,433;0;1
"546";"100000090";"2023T2";1;0;0;0,25;0,048;2023-04-01;0,433;0;1
"547";"100000090";"2023T3";2;1;0,5;0,125;0,052;2023-07-01;0,234;0;0,58364
"548";"100000090";"2024T1";1;0;0;0,125;0,048;2024-01-01;0,331;0;0,77376
"549";"100000090";"2024T3";6;0;0;0,125;0,046;2024-07-01;0,135;0;0,3896
"550";"100000090";"2024T4";1;0;0;0,125;0,046;2024-10-01;0,331;0;0,77376
"551";"100000124";"2020T1";43;1;0,023;0,021;0,053;2020-01-01;0,022;0;0,06412
"552";"100000124";"2020T2";7;3;0,429;0,113;0,078;2020-04-01;0,12;0;0,3482
"553";"100000124";"2020T3";23;1;0,043;0,124;0,059;2020-07-01;0,069;0;0,25924
"554";"100000124";"2020T4";30;0;0;0,124;0,045;2020-10-01;0,06;0,0064;0,2416
"555";"100000124";"2021T1";38;1;0,026;0,124;0,061;2021-01-01;0,053;0,02012;0,22788
"556";"100000124";"2021T2";32;0;0;0,017;0,055;2021-04-01;0,023;0;0,06208
"557";"100000124";"2021T3";27;0;0;0,006;0,052;2021-07-01;0,015;0;0,0354
"558";"100000124";"2021T4";37;1;0,027;0,013;0,053;2021-10-01;0,019;0;0,05024
"559";"100000124";"2022T1";55;2;0,036;0,016;0,053;2022-01-01;0,017;0;0,04932
"560";"100000124";"2022T2";51;2;0,039;0,025;0,042;2022-04-01;0,022;0;0,06812
"561";"100000124";"2022T3";52;1;0,019;0,03;0,046;2022-07-01;0,024;0;0,07704
"562";"100000124";"2022T4";29;0;0;0,024;0,056;2022-10-01;0,028;0;0,07888
"563";"100000124";"2023T1";40;3;0,075;0,033;0,061;2023-01-01;0,028;0;0,08788
"564";"100000124";"2023T2";46;0;0;0,024;0,048;2023-04-01;0,023;0;0,06908
"565";"100000124";"2023T3";34;1;0,029;0,026;0,052;2023-07-01;0,027;0;0,07892
"566";"100000124";"2023T4";29;0;0;0,026;0,054;2023-10-01;0,03;0;0,0848
"567";"100000124";"2024T1";42;3;0,071;0,025;0,048;2024-01-01;0,024;0;0,07204
"568";"100000124";"2024T2";30;1;0,033;0,033;0,053;2024-04-01;0,033;0;0,09768
"569";"100000124";"2024T3";23;0;0;0,026;0,046;2024-07-01;0,033;0;0,09068
"570";"100000124";"2024T4";6;0;0;0,026;0,046;2024-10-01;0,065;0;0,1534
"571";"100010818";"2020T1";7;0;0;NA;0,053;2020-01-01;NA;NA;NA
"572";"100010818";"2020T3";4;0;0;0,119;0,059;2020-07-01;0,162;0;0,43652
"573";"100010818";"2020T4";1;0;0;0,083;0,045;2020-10-01;0,276;0;0,62396
"574";"100010818";"2021T1";9;2;0,222;0,055;0,061;2021-01-01;0,076;0;0,20396
"575";"100010818";"2021T2";14;0;0;0,055;0,055;2021-04-01;0,061;0;0,17456
"576";"100010818";"2021T3";5;0;0;0,055;0,052;2021-07-01;0,102;0;0,25492
"577";"100010818";"2021T4";6;0;0;0,055;0,053;2021-10-01;0,093;0;0,23728
"578";"100010818";"2022T1";5;0;0;0;0,053;2022-01-01;0;0;0
"579";"100010818";"2022T2";6;0;0;0;0,042;2022-04-01;0;0;0
"580";"100010818";"2022T3";18;1;0,056;0,014;0,046;2022-07-01;0,028;0;0,06888
"581";"100010818";"2022T4";23;0;0;0,014;0,056;2022-10-01;0,024;0;0,06104
"582";"100010818";"2023T1";25;0;0;0,014;0,061;2023-01-01;0,023;0;0,05908
"583";"100010818";"2023T2";26;0;0;0,014;0,048;2023-04-01;0,023;0;0,05908
"584";"100010818";"2023T3";31;2;0,065;0,016;0,052;2023-07-01;0,023;0;0,06108
"585";"100010818";"2023T4";28;0;0;0,016;0,054;2023-10-01;0,024;0;0,06304
"586";"100010818";"2024T1";23;0;0;0,016;0,048;2024-01-01;0,026;0;0,06696
"587";"100010818";"2024T2";33;0;0;0,016;0,053;2024-04-01;0,022;0;0,05912
"588";"100010818";"2024T3";25;0;0;0;0,046;2024-07-01;0;0;0
"589";"100010818";"2024T4";18;0;0;0;0,046;2024-10-01;0;0;0
"590";"110000023";"2020T1";19;3;0,158;0,083;0,053;2020-01-01;0,063;0;0,20648
"591";"110000023";"2020T2";2;0;0;0,064;0,078;2020-04-01;0,173;0;0,40308
"592";"110000023";"2020T3";28;1;0,036;0,062;0,059;2020-07-01;0,046;0;0,15216
"593";"110000023";"2020T4";13;0;0;0,048;0,045;2020-10-01;0,059;0;0,16364
"594";"110000023";"2021T1";42;0;0;0,009;0,061;2021-01-01;0,015;0;0,0384
"595";"110000023";"2021T2";32;2;0,062;0,024;0,055;2021-04-01;0,027;0;0,07692
"596";"110000023";"2021T3";20;0;0;0,016;0,052;2021-07-01;0,028;0;0,07088
"597";"110000023";"2021T4";25;1;0,04;0,026;0,053;2021-10-01;0,032;0;0,08872
"598";"110000023";"2022T1";35;1;0,029;0,033;0,053;2022-01-01;0,03;0;0,0918
"599";"110000023";"2022T2";29;0;0;0,017;0,042;2022-04-01;0,024;0;0,06404
"600";"110000023";"2022T3";28;0;0;0,017;0,046;2022-07-01;0,024;0;0,06404
"601";"110000023";"2022T4";24;1;0,042;0,018;0,056;2022-10-01;0,027;0;0,07092
"602";"110000023";"2023T1";43;2;0,047;0,022;0,061;2023-01-01;0,022;0;0,06512
"603";"110000023";"2023T2";32;0;0;0,022;0,048;2023-04-01;0,026;0;0,07296
"604";"110000023";"2023T3";21;0;0;0,022;0,052;2023-07-01;0,032;0;0,08472
"605";"110000023";"2023T4";24;0;0;0,012;0,054;2023-10-01;0,022;0;0,05512
"606";"110000023";"2024T1";21;1;0,048;0,012;0,048;2024-01-01;0,024;0;0,05904
"607";"110000023";"2024T2";28;0;0;0,012;0,053;2024-04-01;0,021;0;0,05316
"608";"110000023";"2024T3";30;0;0;0,012;0,046;2024-07-01;0,02;0;0,0512
"609";"110000023";"2024T4";21;0;0;0,012;0,046;2024-10-01;0,024;0;0,05904
"610";"110000056";"2020T1";7;0;0;0,122;0,053;2020-01-01;0,124;0;0,36504
"611";"110000056";"2020T3";11;1;0,091;0,116;0,059;2020-07-01;0,097;0;0,30612
"612";"110000056";"2020T4";13;1;0,077;0,073;0,045;2020-10-01;0,072;0;0,21412
"613";"110000056";"2021T1";11;3;0,273;0,11;0,061;2021-01-01;0,094;0;0,29424
"614";"110000056";"2021T2";13;0;0;0,11;0,055;2021-04-01;0,087;0;0,28052
"615";"110000056";"2021T3";6;1;0,167;0,129;0,052;2021-07-01;0,137;0;0,39752
"616";"110000056";"2021T4";20;3;0,15;0,148;0,053;2021-10-01;0,079;0;0,30284
"617";"110000056";"2022T1";5;2;0,4;0,179;0,053;2022-01-01;0,171;0;0,51416
