"";"finessGeoDP";"codeGeo";"nb";"TOT";"PCT";"PCT_CUM"
"1";"010000024";"01000";16;54;29,6;29,6
"2";"010000032";"01300";22;49;44,9;44,9
"3";"010780195";"01000";57;405;14,1;14,1
"4";"010780195";"01100";31;405;7,7;21,8
"5";"010780195";"01340";25;405;6,2;28
"6";"010780195";"01250";24;405;5,9;33,9
"7";"010780195";"01240";17;405;4,2;38,1
"8";"010780195";"01370";14;405;3,5;41,6
"9";"010780195";"01500";14;405;3,5;45,1
"10";"010780195";"01960";11;405;2,7;47,8
"11";"010780203";"01500";87;558;15,6;15,6
"12";"010780203";"01100";58;558;10,4;26
"13";"010780203";"01150";55;558;9,9;35,9
"14";"010780203";"01800";42;558;7,5;43,4
"15";"010780203";"01C02";28;558;5;48,4
"16";"010780203";"01000";22;558;3,9;52,3
"17";"010780203";"01160";21;558;3,8;56,1
"18";"010780203";"01230";19;558;3,4;59,5
"19";"010780203";"38390";19;558;3,4;62,9
"20";"010780203";"01640";18;558;3,2;66,1
"21";"010780203";"01320";15;558;2,7;68,8
"22";"010780203";"01470";12;558;2,2;71
"23";"010780203";"01300";11;558;2;73
"24";"020000162";"02100";70;320;21,9;21,9
"25";"020000162";"02300";35;320;10,9;32,8
"26";"020000162";"02700";34;320;10,6;43,4
"27";"020000162";"02800";21;320;6,6;50
"28";"020000162";"80200";17;320;5,3;55,3
"29";"020000162";"02110";11;320;3,4;58,7
"30";"020000394";"02000";90;311;28,9;28,9
"31";"020000394";"02270";18;311;5,8;34,7
"32";"020000394";"02250";13;311;4,2;38,9
"33";"020000394";"02800";13;311;4,2;43,1
"34";"020000394";"02820";13;311;4,2;47,3
"35";"020000394";"02150";12;311;3,9;51,2
"36";"020000394";"02300";12;311;3,9;55,1
"37";"020000394";"02700";12;311;3,9;59
"38";"020000394";"02870";12;311;3,9;62,9
"39";"020000519";"02200";105;225;46,7;46,7
"40";"020000519";"02600";14;225;6,2;52,9
"41";"020000519";"02880";14;225;6,2;59,1
"42";"020000519";"02210";13;225;5,8;64,9
"43";"020010047";"02100";93;377;24,7;24,7
"44";"020010047";"02110";27;377;7,2;31,9
"45";"020010047";"02300";20;377;5,3;37,2
"46";"020010047";"02700";19;377;5;42,2
"47";"020010047";"02420";18;377;4,8;47
"48";"020010047";"80400";17;377;4,5;51,5
"49";"020010047";"02800";15;377;4;55,5
"50";"020010047";"02C02";14;377;3,7;59,2
"51";"020010047";"02270";12;377;3,2;62,4
"52";"020010047";"02000";11;377;2,9;65,3
"53";"030781116";"03100";63;264;23,9;23,9
"54";"030781116";"03410";21;264;8;31,9
"55";"030781116";"03380";13;264;4,9;36,8
"56";"040000093";"04100";30;152;19,7;19,7
"57";"040000093";"04700";18;152;11,8;31,5
"58";"040000093";"83560";13;152;8,6;40,1
"59";"040000093";"04300";11;152;7,2;47,3
"60";"050000348";"05000";56;238;23,5;23,5
"61";"050000348";"04C08";18;238;7,6;31,1
"62";"050000348";"04200";16;238;6,7;37,8
"63";"050000348";"05400";14;238;5,9;43,7
"64";"050000348";"05300";13;238;5,5;49,2
"65";"050000348";"05230";12;238;5;54,2
"66";"050000348";"04C09";11;238;4,6;58,8
"67";"060000478";"06130";35;140;25;25
"68";"060000478";"06400";22;140;15,7;40,7
"69";"060000510";"06600";85;461;18,4;18,4
"70";"060000510";"06400";49;461;10,6;29
"71";"060000510";"06220";47;461;10,2;39,2
"72";"060000510";"06110";31;461;6,7;45,9
"73";"060000510";"06800";26;461;5,6;51,5
"74";"060000510";"06000";21;461;4,6;56,1
"75";"060000510";"06130";19;461;4,1;60,2
"76";"060000510";"06270";16;461;3,5;63,7
"77";"060000510";"06210";14;461;3;66,7
"78";"060000510";"06560";13;461;2,8;69,5
"79";"060002102";"06500";16;30;53,3;53,3
"80";"060021417";"06400";100;391;25,6;25,6
"81";"060021417";"06110";46;391;11,8;37,4
"82";"060021417";"06600";33;391;8,4;45,8
"83";"060021417";"83440";20;391;5,1;50,9
"84";"060021417";"06210";19;391;4,9;55,8
"85";"060021417";"06130";17;391;4,3;60,1
"86";"060021417";"06220";16;391;4,1;64,2
"87";"060021417";"06250";12;391;3,1;67,3
"88";"060780491";"06000";115;478;24,1;24,1
"89";"060780491";"06700";54;478;11,3;35,4
"90";"060780491";"06800";50;478;10,5;45,9
"91";"060780491";"06510";28;478;5,9;51,8
"92";"060780491";"06600";22;478;4,6;56,4
"93";"060780491";"06140";20;478;4,2;60,6
"94";"060780590";"06130";84;336;25;25
"95";"060780590";"06530";44;336;13,1;38,1
"96";"060780590";"83440";23;336;6,8;44,9
"97";"060780590";"06400";22;336;6,5;51,4
"98";"060780590";"06110";16;336;4,8;56,2
"99";"060780590";"06000";13;336;3,9;60,1
"100";"060780590";"06370";13;336;3,9;64
"101";"060780715";"06000";170;351;48,4;48,4
"102";"060780715";"06340";17;351;4,8;53,2
"103";"060780715";"06670";13;351;3,7;56,9
"104";"060780715";"06800";12;351;3,4;60,3
"105";"060780715";"06510";11;351;3,1;63,4
"106";"060781200";"06000";26;50;52;52
"107";"060789195";"06000";388;977;39,7;39,7
"108";"060789195";"2AC14";43;977;4,4;44,1
"109";"060789195";"06800";34;977;3,5;47,6
"110";"060789195";"06340";31;977;3,2;50,8
"111";"060789195";"06600";28;977;2,9;53,7
"112";"060789195";"06700";25;977;2,6;56,3
"113";"060789195";"83600";25;977;2,6;58,9
"114";"060789195";"06510";24;977;2,5;61,4
"115";"060789195";"06400";22;977;2,3;63,7
"116";"060789195";"06110";19;977;1,9;65,6
"117";"060789195";"06130";16;977;1,6;67,2
"118";"060789195";"06730";16;977;1,6;68,8
"119";"060789195";"83300";16;977;1,6;70,4
"120";"060789195";"06140";15;977;1,5;71,9
"121";"060789195";"06390";13;977;1,3;73,2
"122";"060789195";"06270";12;977;1,2;74,4
"123";"060789195";"06440";12;977;1,2;75,6
"124";"060789195";"06500";12;977;1,2;76,8
"125";"060789195";"83700";12;977;1,2;78
"126";"060800166";"06400";42;137;30,7;30,7
"127";"060800166";"06000";16;137;11,7;42,4
"128";"060800166";"06110";13;137;9,5;51,9
"129";"060800166";"06600";11;137;8;59,9
"130";"070000013";"07000";18;40;45;45
"131";"070780168";"07200";31;97;32;32
"132";"070780168";"07120";11;97;11,3;43,3
"133";"070780424";"26000";79;610;13;13
"134";"070780424";"26600";35;610;5,7;18,7
"135";"070780424";"26250";32;610;5,2;23,9
"136";"070780424";"26500";31;610;5,1;29
"137";"070780424";"26800";29;610;4,8;33,8
"138";"070780424";"26300";25;610;4,1;37,9
"139";"070780424";"26200";21;610;3,4;41,3
"140";"070780424";"07300";20;610;3,3;44,6
"141";"070780424";"26400";20;610;3,3;47,9
"142";"070780424";"07130";19;610;3,1;51
"143";"070780424";"07C06";19;610;3,1;54,1
"144";"070780424";"26120";19;610;3,1;57,2
"145";"070780424";"26270";19;610;3,1;60,3
"146";"070780424";"07500";16;610;2,6;62,9
"147";"070780424";"07000";15;610;2,5;65,4
"148";"070780424";"26100";13;610;2,1;67,5
"149";"070780424";"26260";13;610;2,1;69,6
"150";"080010473";"08000";137;620;22,1;22,1
"151";"080010473";"08200";47;620;7,6;29,7
"152";"080010473";"08300";29;620;4,7;34,4
"153";"080010473";"08140";23;620;3,7;38,1
"154";"080010473";"08C01";23;620;3,7;41,8
"155";"080010473";"08110";21;620;3,4;45,2
"156";"080010473";"51100";20;620;3,2;48,4
"157";"080010473";"08800";19;620;3,1;51,5
"158";"080010473";"55700";19;620;3,1;54,6
"159";"080010473";"08090";17;620;2,7;57,3
"160";"080010473";"08440";17;620;2,7;60
"161";"080010473";"08700";16;620;2,6;62,6
"162";"080010473";"08160";14;620;2,3;64,9
"163";"080010473";"08150";13;620;2,1;67
"164";"080010473";"08130";12;620;1,9;68,9
"165";"080010473";"08500";11;620;1,8;70,7
"166";"100000082";"10100";40;267;15;15
"167";"100000082";"10400";20;267;7,5;22,5
"168";"100000082";"77160";19;267;7,1;29,6
"169";"100000082";"77320";16;267;6;35,6
"170";"100000082";"77370";11;267;4,1;39,7
"171";"100000124";"10000";85;674;12,6;12,6
"172";"100000124";"51300";37;674;5,5;18,1
"173";"100000124";"10600";31;674;4,6;22,7
"174";"100000124";"10120";27;674;4;26,7
"175";"100000124";"10150";23;674;3,4;30,1
"176";"100000124";"10100";17;674;2,5;32,6
"177";"100000124";"10300";17;674;2,5;35,1
"178";"100000124";"10800";17;674;2,5;37,6
"179";"100000124";"10C01";17;674;2,5;40,1
"180";"100000124";"10110";16;674;2,4;42,5
"181";"100000124";"10140";16;674;2,4;44,9
"182";"100000124";"10200";14;674;2,1;47
"183";"100000124";"10210";14;674;2,1;49,1
"184";"100000124";"10500";14;674;2,1;51,2
"185";"100000124";"10270";12;674;1,8;53
"186";"100000124";"10430";12;674;1,8;54,8
"187";"100000124";"10260";11;674;1,6;56,4
"188";"100000124";"10700";11;674;1,6;58
"189";"100010818";"10100";26;307;8,5;8,5
"190";"100010818";"10000";23;307;7,5;16
"191";"100010818";"77320";18;307;5,9;21,9
"192";"100010818";"10400";15;307;4,9;26,8
"193";"100010818";"77160";13;307;4,2;31
"194";"110000023";"11000";143;518;27,6;27,6
"195";"110000023";"11300";47;518;9,1;36,7
"196";"110000023";"11200";32;518;6,2;42,9
"197";"110000023";"11800";31;518;6;48,9
"198";"110000023";"11150";24;518;4,6;53,5
"199";"110000023";"11170";24;518;4,6;58,1
"200";"110000023";"11400";22;518;4,2;62,3
"201";"110000023";"11700";20;518;3,9;66,2
"202";"110000023";"11600";19;518;3,7;69,9
"203";"110000023";"11160";15;518;2,9;72,8
"204";"110000023";"11250";14;518;2,7;75,5
"205";"110000023";"11570";14;518;2,7;78,2
"206";"110000056";"11100";77;218;35,3;35,3
"207";"110000056";"11200";40;218;18,3;53,6
"208";"110000056";"11110";16;218;7,3;60,9
"209";"110000056";"11590";12;218;5,5;66,4
"210";"110780228";"11100";34;101;33,7;33,7
"211";"110780228";"11200";22;101;21,8;55,5
"212";"110780483";"11000";15;57;26,3;26,3
"213";"120000039";"12C05";12;45;26,7;26,7
"214";"130000409";"13100";42;216;19,4;19,4
"215";"130000409";"84120";19;216;8,8;28,2
"216";"130000409";"13120";13;216;6;34,2
"217";"130000565";"13400";16;56;28,6;28,6
"218";"130000565";"13600";12;56;21,4;50
"219";"130001225";"13300";86;316;27,2;27,2
"220";"130001225";"13140";29;316;9,2;36,4
"221";"130001225";"13330";14;316;4,4;40,8
"222";"130001225";"13560";14;316;4,4;45,2
"223";"130001225";"13250";12;316;3,8;49
"224";"130001225";"13580";11;316;3,5;52,5
"225";"130001225";"84300";11;316;3,5;56
"226";"130002215";"13600";15;27;55,6;55,6
"227";"130002835";"13500";22;61;36,1;36,1
"228";"130043664";"13015";167;1613;10,4;10,4
"229";"130043664";"13013";158;1613;9,8;20,2
"230";"130043664";"13014";128;1613;7,9;28,1
"231";"130043664";"13003";97;1613;6;34,1
"232";"130043664";"13012";68;1613;4,2;38,3
"233";"130043664";"13011";64;1613;4;42,3
"234";"130043664";"13010";63;1613;3,9;46,2
"235";"130043664";"13008";48;1613;3;49,2
"236";"130043664";"13004";44;1613;2,7;51,9
"237";"130043664";"13005";43;1613;2,7;54,6
"238";"130043664";"13016";43;1613;2,7;57,3
"239";"130043664";"13001";40;1613;2,5;59,8
"240";"130043664";"13009";39;1613;2,4;62,2
"241";"130043664";"13002";34;1613;2,1;64,3
"242";"130043664";"13127";32;1613;2;66,3
"243";"130043664";"13170";25;1613;1,5;67,8
"244";"130043664";"13400";25;1613;1,5;69,3
"245";"130043664";"13700";25;1613;1,5;70,8
"246";"130043664";"13600";21;1613;1,3;72,1
"247";"130043664";"13190";20;1613;1,2;73,3
"248";"130043664";"13006";19;1613;1,2;74,5
"249";"130043664";"13007";17;1613;1,1;75,6
"250";"130043664";"13100";17;1613;1,1;76,7
"251";"130043664";"13380";16;1613;1;77,7
"252";"130043664";"13800";16;1613;1;78,7
"253";"130043664";"13240";15;1613;0,9;79,6
"254";"130050917";"13200";13;52;25;25
"255";"130780521";"13015";49;389;12,6;12,6
"256";"130780521";"13013";28;389;7,2;19,8
"257";"130780521";"13127";16;389;4,1;23,9
"258";"130780521";"13016";15;389;3,9;27,8
"259";"130780521";"13500";14;389;3,6;31,4
"260";"130780521";"13003";11;389;2,8;34,2
"261";"130780521";"13014";11;389;2,8;37
"262";"130780521";"13700";11;389;2,8;39,8
"263";"130781479";"13400";85;776;11;11
"264";"130781479";"13011";68;776;8,8;19,8
"265";"130781479";"13600";48;776;6,2;26
"266";"130781479";"13013";44;776;5,7;31,7
"267";"130781479";"13010";40;776;5,2;36,9
"268";"130781479";"13012";35;776;4,5;41,4
"269";"130781479";"13190";27;776;3,5;44,9
"270";"130781479";"13009";22;776;2,8;47,7
"271";"130781479";"83470";20;776;2,6;50,3
"272";"130781479";"13390";19;776;2,4;52,7
"273";"130781479";"13821";14;776;1,8;54,5
"274";"130781479";"83270";14;776;1,8;56,3
"275";"130781479";"13360";13;776;1,7;58
"276";"130781479";"13380";13;776;1,7;59,7
"277";"130781479";"13780";13;776;1,7;61,4
"278";"130781479";"13015";11;776;1,4;62,8
"279";"130781479";"13470";11;776;1,4;64,2
"280";"130782071";"13800";12;44;27,3;27,3
"281";"130782147";"13700";25;117;21,4;21,4
"282";"130782147";"13127";17;117;14,5;35,9
"283";"130782162";"13800";102;512;19,9;19,9
"284";"130782162";"13500";95;512;18,6;38,5
"285";"130782162";"13110";57;512;11,1;49,6
"286";"130782162";"13700";41;512;8;57,6
"287";"130782162";"13270";39;512;7,6;65,2
"288";"130782162";"13140";27;512;5,3;70,5
"289";"130782162";"13220";22;512;4,3;74,8
"290";"130782162";"13230";15;512;2,9;77,7
"291";"130783236";"13013";50;618;8,1;8,1
"292";"130783236";"13011";43;618;7;15,1
"293";"130783236";"13009";42;618;6,8;21,9
"294";"130783236";"13014";42;618;6,8;28,7
"295";"130783236";"13015";33;618;5,3;34
"296";"130783236";"13010";32;618;5,2;39,2
"297";"130783236";"13004";31;618;5;44,2
"298";"130783236";"13012";31;618;5;49,2
"299";"130783236";"13005";25;618;4;53,2
"300";"130783236";"13008";24;618;3,9;57,1
"301";"130783236";"13001";11;618;1,8;58,9
"302";"130783236";"13003";11;618;1,8;60,7
"303";"130783236";"13006";11;618;1,8;62,5
"304";"130783327";"13013";101;1003;10,1;10,1
"305";"130783327";"13009";63;1003;6,3;16,4
"306";"130783327";"13015";57;1003;5,7;22,1
"307";"130783327";"13014";56;1003;5,6;27,7
"308";"130783327";"13010";50;1003;5;32,7
"309";"130783327";"13008";47;1003;4,7;37,4
"310";"130783327";"13011";41;1003;4,1;41,5
"311";"130783327";"13003";37;1003;3,7;45,2
"312";"130783327";"13012";30;1003;3;48,2
"313";"130783327";"13004";25;1003;2,5;50,7
"314";"130783327";"13006";21;1003;2,1;52,8
"315";"130783327";"13700";21;1003;2,1;54,9
"316";"130783327";"13127";20;1003;2;56,9
"317";"130783327";"13001";17;1003;1,7;58,6
"318";"130783327";"13005";17;1003;1,7;60,3
"319";"130783327";"13002";13;1003;1,3;61,6
"320";"130783327";"13110";13;1003;1,3;62,9
"321";"130783327";"13500";13;1003;1,3;64,2
"322";"130783327";"13240";11;1003;1,1;65,3
"323";"130783327";"83000";11;1003;1,1;66,4
"324";"130784051";"13200";34;237;14,3;14,3
"325";"130784051";"13010";14;237;5,9;20,2
"326";"130784051";"13009";13;237;5,5;25,7
"327";"130784051";"13310";11;237;4,6;30,3
"328";"130785652";"13009";65;525;12,4;12,4
"329";"130785652";"13010";54;525;10,3;22,7
"330";"130785652";"13008";53;525;10,1;32,8
"331";"130785652";"13013";38;525;7,2;40
"332";"130785652";"13012";30;525;5,7;45,7
"333";"130785652";"13014";28;525;5,3;51
"334";"130785652";"13011";27;525;5,1;56,1
"335";"130785652";"13005";15;525;2,9;59
"336";"130785652";"13015";15;525;2,9;61,9
"337";"130785652";"13001";11;525;2,1;64
"338";"130785652";"13004";11;525;2,1;66,1
"339";"130785652";"13006";11;525;2,1;68,2
"340";"130785652";"13007";11;525;2,1;70,3
"341";"130785652";"13400";11;525;2,1;72,4
"342";"130786361";"13100";179;1435;12,5;12,5
"343";"130786361";"13300";44;1435;3,1;15,6
"344";"130786361";"13700";43;1435;3;18,6
"345";"130786361";"13120";42;1435;2,9;21,5
"346";"130786361";"13127";39;1435;2,7;24,2
"347";"130786361";"84120";37;1435;2,6;26,8
"348";"130786361";"13130";31;1435;2,2;29
"349";"130786361";"13800";28;1435;2;31
"350";"130786361";"13320";27;1435;1,9;32,9
"351";"130786361";"13500";27;1435;1,9;34,8
"352";"130786361";"13340";24;1435;1,7;36,5
"353";"130786361";"13140";21;1435;1,5;38
"354";"130786361";"84C01";21;1435;1,5;39,5
"355";"130786361";"13580";20;1435;1,4;40,9
"356";"130786361";"13170";19;1435;1,3;42,2
"357";"130786361";"13680";19;1435;1,3;43,5
"358";"130786361";"83560";19;1435;1,3;44,8
"359";"130786361";"13015";18;1435;1,3;46,1
"360";"130786361";"13710";18;1435;1,3;47,4
"361";"130786361";"13330";17;1435;1,2;48,6
"362";"130786361";"13530";16;1435;1,1;49,7
"363";"130786361";"13013";15;1435;1;50,7
"364";"130786361";"13220";15;1435;1;51,7
"365";"130786361";"13610";14;1435;1;52,7
"366";"130786361";"83470";14;1435;1;53,7
"367";"130786361";"13122";13;1435;0,9;54,6
"368";"130786361";"83170";13;1435;0,9;55,5
"369";"130786361";"84160";13;1435;0,9;56,4
"370";"130786361";"13590";12;1435;0,8;57,2
"371";"130786361";"13880";12;1435;0,8;58
"372";"130786361";"13014";11;1435;0,8;58,8
"373";"130786361";"13109";11;1435;0,8;59,6
"374";"130786361";"13240";11;1435;0,8;60,4
"375";"130786361";"13370";11;1435;0,8;61,2
"376";"130786361";"13480";11;1435;0,8;62
"377";"130786361";"13C02";11;1435;0,8;62,8
"378";"130786742";"13013";55;185;29,7;29,7
"379";"130786742";"13014";24;185;13;42,7
"380";"130810740";"13100";89;718;12,4;12,4
"381";"130810740";"13120";34;718;4,7;17,1
"382";"130810740";"83560";26;718;3,6;20,7
"383";"130810740";"04100";20;718;2,8;23,5
"384";"130810740";"13127";17;718;2,4;25,9
"385";"130810740";"13790";17;718;2,4;28,3
"386";"130810740";"84120";16;718;2,2;30,5
"387";"130810740";"84C01";16;718;2,2;32,7
"388";"130810740";"13530";15;718;2,1;34,8
"389";"130810740";"13610";13;718;1,8;36,6
"390";"130810740";"13C01";13;718;1,8;38,4
"391";"130810740";"13C02";13;718;1,8;40,2
"392";"130810740";"13700";12;718;1,7;41,9
"393";"130810740";"13410";11;718;1,5;43,4
"394";"130810740";"13710";11;718;1,5;44,9
"395";"140000209";"14000";106;891;11,9;11,9
"396";"140000209";"14C05";32;891;3,6;15,5
"397";"140000209";"14200";31;891;3,5;19
"398";"140000209";"14370";28;891;3,1;22,1
"399";"140000209";"14123";27;891;3;25,1
"400";"140000209";"50C04";24;891;2,7;27,8
"401";"140000209";"14C06";22;891;2,5;30,3
"402";"140000209";"14100";20;891;2,2;32,5
"403";"140000209";"14400";17;891;1,9;34,4
"404";"140000209";"14120";15;891;1,7;36,1
"405";"140000209";"14840";15;891;1,7;37,8
"406";"140000209";"14420";14;891;1,6;39,4
"407";"140000209";"14460";13;891;1,5;40,9
"408";"140000209";"14320";12;891;1,3;42,2
"409";"140000209";"14220";11;891;1,2;43,4
"410";"140000209";"14260";11;891;1,2;44,6
"411";"140000209";"14540";11;891;1,2;45,8
"412";"140000209";"14650";11;891;1,2;47
"413";"140000290";"14260";11;161;6,8;6,8
"414";"140016759";"14000";58;592;9,8;9,8
"415";"140016759";"14123";37;592;6,2;16
"416";"140016759";"14370";30;592;5,1;21,1
"417";"140016759";"14190";23;592;3,9;25
"418";"140016759";"14320";22;592;3,7;28,7
"419";"140016759";"14C05";21;592;3,5;32,2
"420";"140016759";"14200";16;592;2,7;34,9
"421";"140016759";"14540";16;592;2,7;37,6
"422";"140016759";"14730";15;592;2,5;40,1
"423";"140016759";"14C06";15;592;2,5;42,6
"424";"140016759";"14170";13;592;2,2;44,8
"425";"140016759";"14220";13;592;2,2;47
"426";"140016759";"14100";11;592;1,9;48,9
"427";"140016759";"14340";11;592;1,9;50,8
"428";"140016759";"14460";11;592;1,9;52,7
"429";"140016759";"14700";11;592;1,9;54,6
"430";"140017237";"14000";22;257;8,6;8,6
"431";"140017237";"14C05";16;257;6,2;14,8
"432";"140017237";"14200";12;257;4,7;19,5
"433";"140018730";"14100";19;101;18,8;18,8
"434";"140026709";"14130";15;64;23,4;23,4
"435";"150000040";"15C02";13;63;20,6;20,6
"436";"160000253";"16000";51;223;22,9;22,9
"437";"160000253";"16400";11;223;4,9;27,8
"438";"160000279";"16100";13;73;17,8;17,8
"439";"160013207";"16000";36;422;8,5;8,5
"440";"160013207";"16440";25;422;5,9;14,4
"441";"160013207";"16110";22;422;5,2;19,6
"442";"160013207";"16600";17;422;4;23,6
"443";"160013207";"16400";16;422;3,8;27,4
"444";"160013207";"16200";13;422;3,1;30,5
"445";"160013207";"16340";12;422;2,8;33,3
"446";"160013207";"16730";12;422;2,8;36,1
"447";"160013207";"16100";11;422;2,6;38,7
"448";"160013207";"16230";11;422;2,6;41,3
"449";"160013207";"16410";11;422;2,6;43,9
"450";"160013207";"16710";11;422;2,6;46,5
"451";"160013207";"16800";11;422;2,6;49,1
"452";"170000095";"17400";34;262;13;13
"453";"170000095";"17100";20;262;7,6;20,6
"454";"170000095";"17770";19;262;7,3;27,9
"455";"170000095";"17800";12;262;4,6;32,5
"456";"170000095";"17160";11;262;4,2;36,7
"457";"170000095";"17260";11;262;4,2;40,9
"458";"170000152";"17300";62;606;10,2;10,2
"459";"170000152";"17000";61;606;10,1;20,3
"460";"170000152";"17430";45;606;7,4;27,7
"461";"170000152";"17290";40;606;6,6;34,3
"462";"170000152";"17700";37;606;6,1;40,4
"463";"170000152";"17220";30;606;5;45,4
"464";"170000152";"17600";18;606;3;48,4
"465";"170000152";"17620";18;606;3;51,4
"466";"170000152";"17170";16;606;2,6;54
"467";"170000152";"17230";16;606;2,6;56,6
"468";"170000152";"17320";14;606;2,3;58,9
"469";"170000152";"17540";14;606;2,3;61,2
"470";"170000152";"17100";13;606;2,1;63,3
"471";"170000152";"17250";11;606;1,8;65,1
"472";"170780563";"17600";41;280;14,6;14,6
"473";"170780563";"17120";22;280;7,9;22,5
"474";"170780563";"17200";22;280;7,9;30,4
"475";"170780563";"17100";12;280;4,3;34,7
"476";"170780563";"17320";12;280;4,3;39
"477";"170780563";"17260";11;280;3,9;42,9
"478";"170780662";"17000";39;227;17,2;17,2
"479";"170780662";"17138";17;227;7,5;24,7
"480";"170780662";"17220";15;227;6,6;31,3
"481";"170780662";"17170";13;227;5,7;37
"482";"180004145";"18000";48;373;12,9;12,9
"483";"180004145";"18100";32;373;8,6;21,5
"484";"180004145";"18500";24;373;6,4;27,9
"485";"180004145";"18230";12;373;3,2;31,1
"486";"180004145";"18110";11;373;2,9;34
"487";"180004145";"18220";11;373;2,9;36,9
"488";"180004145";"18300";11;373;2,9;39,8
"489";"180004145";"58400";11;373;2,9;42,7
"490";"190000018";"19100";24;176;13,6;13,6
"491";"190000018";"19600";13;176;7,4;21
"492";"190000018";"19360";12;176;6,8;27,8
"493";"190013482";"19100";36;245;14,7;14,7
"494";"190013482";"24120";16;245;6,5;21,2
"495";"190013482";"19360";12;245;4,9;26,1
"496";"190013482";"19200";11;245;4,5;30,6
"497";"190013482";"19600";11;245;4,5;35,1
"498";"210012670";"21000";183;1338;13,7;13,7
"499";"210012670";"21130";52;1338;3,9;17,6
"500";"210012670";"21110";45;1338;3,4;21
"501";"210012670";"21800";41;1338;3,1;24,1
"502";"210012670";"39100";31;1338;2,3;26,4
"503";"210012670";"52000";30;1338;2,2;28,6
"504";"210012670";"21120";28;1338;2,1;30,7
"505";"210012670";"70000";27;1338;2;32,7
"506";"210012670";"21300";26;1338;1,9;34,6
"507";"210012670";"21600";25;1338;1,9;36,5
"508";"210012670";"21170";22;1338;1,6;38,1
"509";"210012670";"52200";21;1338;1,6;39,7
"510";"210012670";"21200";20;1338;1,5;41,2
"511";"210012670";"39120";20;1338;1,5;42,7
"512";"210012670";"21160";19;1338;1,4;44,1
"513";"210012670";"21490";17;1338;1,3;45,4
"514";"210012670";"21850";17;1338;1,3;46,7
"515";"210012670";"21400";16;1338;1,2;47,9
"516";"210012670";"39500";15;1338;1,1;49
"517";"210012670";"21240";14;1338;1;50
"518";"210012670";"21230";13;1338;1;51
"519";"210012670";"21560";13;1338;1;52
"520";"210012670";"89200";13;1338;1;53
"521";"210012670";"21121";12;1338;0,9;53,9
"522";"210012670";"21310";12;1338;0,9;54,8
"523";"210012670";"21C03";12;1338;0,9;55,7
"524";"210012670";"21270";11;1338;0,8;56,5
"525";"210012670";"21500";11;1338;0,8;57,3
"526";"210780789";"21000";109;719;15,2;15,2
"527";"210780789";"21110";24;719;3,3;18,5
"528";"210780789";"21800";22;719;3,1;21,6
"529";"210780789";"21240";19;719;2,6;24,2
"530";"210780789";"21130";18;719;2,5;26,7
"531";"210780789";"21300";17;719;2,4;29,1
"532";"210780789";"70000";12;719;1,7;30,8
"533";"210780789";"70100";12;719;1,7;32,5
"534";"210780789";"21120";11;719;1,5;34
"535";"210780789";"39120";11;719;1,5;35,5
"536";"210987558";"21000";39;245;15,9;15,9
"537";"210987657";"21200";32;112;28,6;28,6
"538";"210987657";"71350";14;112;12,5;41,1
"539";"220000012";"22000";18;158;11,4;11,4
"540";"220000012";"22400";13;158;8,2;19,6
"541";"220005599";"22100";41;167;24,6;24,6
"542";"220005599";"22130";14;167;8,4;33
"543";"220022800";"22300";53;570;9,3;9,3
"544";"220022800";"22000";46;570;8,1;17,4
"545";"220022800";"22200";25;570;4,4;21,8
"546";"220022800";"22140";24;570;4,2;26
"547";"220022800";"22290";24;570;4,2;30,2
"548";"220022800";"22400";21;570;3,7;33,9
"549";"220022800";"22190";20;570;3,5;37,4
"550";"220022800";"22440";20;570;3,5;40,9
"551";"220022800";"22120";17;570;3;43,9
"552";"220022800";"22170";17;570;3;46,9
"553";"220022800";"22510";13;570;2,3;49,2
"554";"220022800";"22540";13;570;2,3;51,5
"555";"220022800";"22800";12;570;2,1;53,6
"556";"220022800";"22960";12;570;2,1;55,7
"557";"220022800";"22150";11;570;1,9;57,6
"558";"240000372";"24100";34;136;25;25
"559";"240000372";"24130";16;136;11,8;36,8
"560";"250006954";"25000";28;108;25,9;25,9
"561";"250011848";"25000";132;955;13,8;13,8
"562";"250011848";"25300";48;955;5;18,8
"563";"250011848";"39100";31;955;3,2;22
"564";"250011848";"70190";23;955;2,4;24,4
"565";"250011848";"25480";21;955;2,2;26,6
"566";"250011848";"25500";21;955;2,2;28,8
"567";"250011848";"70000";21;955;2,2;31
"568";"250011848";"25170";18;955;1,9;32,9
"569";"250011848";"25320";18;955;1,9;34,8
"570";"250011848";"25410";18;955;1,9;36,7
"571";"250011848";"25220";17;955;1,8;38,5
"572";"250011848";"39300";16;955;1,7;40,2
"573";"250011848";"25110";15;955;1,6;41,8
"574";"250011848";"25210";15;955;1,6;43,4
"575";"250011848";"25800";15;955;1,6;45
"576";"250011848";"39700";15;955;1,6;46,6
"577";"250011848";"25160";13;955;1,4;48
"578";"250011848";"25530";13;955;1,4;49,4
"579";"250011848";"39800";13;955;1,4;50,8
"580";"250011848";"25120";11;955;1,2;52
"581";"250011848";"25440";11;955;1,2;53,2
"582";"250011848";"25770";11;955;1,2;54,4
"583";"250011848";"25870";11;955;1,2;55,6
"584";"250011848";"39600";11;955;1,2;56,8
"585";"260000013";"26000";25;120;20,8;20,8
"586";"260000013";"07C06";11;120;9,2;30
