"";"finessGeoDP";"annee";"vda";"baria_t";"redo";"n";"TOT";"PCT"
"8972";"760000018";2024;"COE";"BPG";1;11;41;26,8
"8973";"760000018";2024;"COE";"REV";1;3;3;100
"8974";"760000018";2024;"COE";"SLE";0;13;13;100
"8975";"760000018";2024;"LAP";"REV";1;1;1;100
"8976";"760000158";2020;"COE";"ABL";1;2;2;100
"8977";"760000158";2020;"COE";"BPG";0;4;12;33,3
"8978";"760000158";2020;"COE";"BPG";1;8;12;66,7
"8979";"760000158";2020;"COE";"SLE";0;63;63;100
"8980";"760000158";2020;"LAP";"ABL";1;1;1;100
"8981";"760000158";2020;"LAP";"REV";1;1;1;100
"8982";"760000158";2021;"COE";"BPG";0;9;23;39,1
"8983";"760000158";2021;"COE";"BPG";1;14;23;60,9
"8984";"760000158";2021;"COE";"SLE";0;123;125;98,4
"8985";"760000158";2021;"COE";"SLE";1;2;125;1,6
"8986";"760000158";2021;"LAP";"BPG";1;1;1;100
"8987";"760000158";2021;"LAP";"REV";1;2;2;100
"8988";"760000158";2022;"COE";"ABL";1;2;2;100
"8989";"760000158";2022;"COE";"BPG";0;8;16;50
"8990";"760000158";2022;"COE";"BPG";1;8;16;50
"8991";"760000158";2022;"COE";"NDD";1;1;1;100
"8992";"760000158";2022;"COE";"REV";1;5;5;100
"8993";"760000158";2022;"COE";"SLE";0;132;137;96,4
"8994";"760000158";2022;"COE";"SLE";1;5;137;3,6
"8995";"760000158";2022;"LAP";"REV";1;4;4;100
"8996";"760000158";2022;"LAP";"SLE";0;1;1;100
"8997";"760000158";2022;"ROB";"BPG";1;1;1;100
"8998";"760000158";2022;"ROB";"SLE";0;3;3;100
"8999";"760000158";2023;"COE";"ABL";1;3;3;100
"9000";"760000158";2023;"COE";"BPG";0;7;17;41,2
"9001";"760000158";2023;"COE";"BPG";1;10;17;58,8
"9002";"760000158";2023;"COE";"REV";1;2;2;100
"9003";"760000158";2023;"COE";"SLE";0;68;71;95,8
"9004";"760000158";2023;"COE";"SLE";1;3;71;4,2
"9005";"760000158";2023;"LAP";"ABL";1;1;1;100
"9006";"760000158";2023;"LAP";"REV";1;2;2;100
"9007";"760000158";2023;"ROB";"SLE";0;15;15;100
"9008";"760000158";2024;"COE";"ABL";1;2;2;100
"9009";"760000158";2024;"COE";"BPG";0;5;23;21,7
"9010";"760000158";2024;"COE";"BPG";1;18;23;78,3
"9011";"760000158";2024;"COE";"SLE";0;63;65;96,9
"9012";"760000158";2024;"COE";"SLE";1;2;65;3,1
"9013";"760000158";2024;"LAP";"ABL";1;1;1;100
"9014";"760000158";2024;"LAP";"BPG";1;1;1;100
"9015";"760000158";2024;"LAP";"REV";1;2;2;100
"9016";"760000158";2024;"ROB";"BPG";1;1;1;100
"9017";"760000158";2024;"ROB";"SLE";0;4;5;80
"9018";"760000158";2024;"ROB";"SLE";1;1;5;20
"9019";"760000463";2020;"COE";"SLE";0;23;23;100
"9020";"760000463";2020;"LAP";"REV";1;1;1;100
"9021";"760000463";2020;"ROB";"SLE";0;1;1;100
"9022";"760000463";2021;"COE";"BPG";0;1;1;100
"9023";"760000463";2021;"COE";"SLE";0;27;27;100
"9024";"760000463";2021;"LAP";"REV";0;1;1;100
"9025";"760000463";2022;"COE";"ABL";1;4;4;100
"9026";"760000463";2022;"COE";"BPG";0;1;3;33,3
"9027";"760000463";2022;"COE";"BPG";1;2;3;66,7
"9028";"760000463";2022;"COE";"SLE";0;61;63;96,8
"9029";"760000463";2022;"COE";"SLE";1;2;63;3,2
"9030";"760000463";2022;"LAP";"ABL";1;1;1;100
"9031";"760000463";2023;"COE";"ABL";1;3;3;100
"9032";"760000463";2023;"COE";"BPG";0;1;1;100
"9033";"760000463";2023;"COE";"SLE";0;53;56;94,6
"9034";"760000463";2023;"COE";"SLE";1;3;56;5,4
"9035";"760000463";2023;"LAP";"REV";1;2;2;100
"9036";"760000463";2024;"COE";"ABL";1;2;2;100
"9037";"760000463";2024;"COE";"BPG";1;6;6;100
"9038";"760000463";2024;"COE";"SLE";0;68;68;100
"9039";"760021329";2020;"COE";"ABL";1;4;4;100
"9040";"760021329";2020;"COE";"BPG";0;45;56;80,4
"9041";"760021329";2020;"COE";"BPG";1;11;56;19,6
"9042";"760021329";2020;"COE";"DBP";1;1;1;100
"9043";"760021329";2020;"COE";"REV";1;4;4;100
"9044";"760021329";2020;"COE";"SLE";0;98;99;99
"9045";"760021329";2020;"COE";"SLE";1;1;99;1
"9046";"760021329";2020;"LAP";"REV";1;1;1;100
"9047";"760021329";2021;"COE";"ABL";1;8;8;100
"9048";"760021329";2021;"COE";"ANN";0;2;2;100
"9049";"760021329";2021;"COE";"BPG";0;72;88;81,8
"9050";"760021329";2021;"COE";"BPG";1;16;88;18,2
"9051";"760021329";2021;"COE";"DBP";1;1;1;100
"9052";"760021329";2021;"COE";"REV";1;2;2;100
"9053";"760021329";2021;"COE";"SLE";0;133;134;99,3
"9054";"760021329";2021;"COE";"SLE";1;1;134;0,7
"9055";"760021329";2021;"LAP";"BPG";1;1;1;100
"9056";"760021329";2022;"COE";"ABL";1;1;1;100
"9057";"760021329";2022;"COE";"ANN";1;1;1;100
"9058";"760021329";2022;"COE";"BPG";0;45;65;69,2
"9059";"760021329";2022;"COE";"BPG";1;20;65;30,8
"9060";"760021329";2022;"COE";"NDD";0;1;1;100
"9061";"760021329";2022;"COE";"REV";1;4;4;100
"9062";"760021329";2022;"COE";"SLE";0;145;146;99,3
"9063";"760021329";2022;"COE";"SLE";1;1;146;0,7
"9064";"760021329";2023;"COE";"ABL";1;2;2;100
"9065";"760021329";2023;"COE";"BPG";0;57;82;69,5
"9066";"760021329";2023;"COE";"BPG";1;25;82;30,5
"9067";"760021329";2023;"COE";"DBP";1;2;2;100
"9068";"760021329";2023;"COE";"REV";1;3;3;100
"9069";"760021329";2023;"COE";"SLE";0;133;135;98,5
"9070";"760021329";2023;"COE";"SLE";1;2;135;1,5
"9071";"760021329";2023;"LAP";"REV";1;1;1;100
"9072";"760021329";2024;"COE";"ABL";1;2;2;100
"9073";"760021329";2024;"COE";"ANN";0;1;1;100
"9074";"760021329";2024;"COE";"BPG";0;54;80;67,5
"9075";"760021329";2024;"COE";"BPG";1;26;80;32,5
"9076";"760021329";2024;"COE";"REV";1;4;4;100
"9077";"760021329";2024;"COE";"SLE";0;145;147;98,6
"9078";"760021329";2024;"COE";"SLE";1;2;147;1,4
"9079";"760021329";2024;"LAP";"REV";1;2;2;100
"9080";"760021329";2024;"ROB";"SLE";0;1;1;100
"9081";"760025312";2020;"COE";"ABL";1;2;2;100
"9082";"760025312";2020;"COE";"BPG";0;9;13;69,2
"9083";"760025312";2020;"COE";"BPG";1;4;13;30,8
"9084";"760025312";2020;"COE";"REV";0;1;1;100
"9085";"760025312";2020;"COE";"SLE";0;68;69;98,6
"9086";"760025312";2020;"COE";"SLE";1;1;69;1,4
"9087";"760025312";2020;"ROB";"BPG";0;1;2;50
"9088";"760025312";2020;"ROB";"BPG";1;1;2;50
"9089";"760025312";2020;"ROB";"SLE";0;1;1;100
"9090";"760025312";2021;"COE";"ABL";1;1;1;100
"9091";"760025312";2021;"COE";"ANN";0;1;1;100
"9092";"760025312";2021;"COE";"BPG";0;31;38;81,6
"9093";"760025312";2021;"COE";"BPG";1;7;38;18,4
"9094";"760025312";2021;"COE";"REV";1;1;1;100
"9095";"760025312";2021;"COE";"SLE";0;106;106;100
"9096";"760025312";2021;"LAP";"REV";1;5;5;100
"9097";"760025312";2021;"ROB";"BPG";1;1;1;100
"9098";"760025312";2021;"ROB";"SLE";0;2;2;100
"9099";"760025312";2022;"COE";"ABL";1;3;3;100
"9100";"760025312";2022;"COE";"BPG";0;20;28;71,4
"9101";"760025312";2022;"COE";"BPG";1;8;28;28,6
"9102";"760025312";2022;"COE";"REV";1;1;1;100
"9103";"760025312";2022;"COE";"SLE";0;84;84;100
"9104";"760025312";2022;"LAP";"REV";1;3;3;100
"9105";"760025312";2022;"ROB";"BPG";0;3;6;50
"9106";"760025312";2022;"ROB";"BPG";1;3;6;50
"9107";"760025312";2023;"COE";"ABL";1;3;3;100
"9108";"760025312";2023;"COE";"BPG";0;16;25;64
"9109";"760025312";2023;"COE";"BPG";1;9;25;36
"9110";"760025312";2023;"COE";"REV";1;1;1;100
"9111";"760025312";2023;"COE";"SLE";0;73;74;98,6
"9112";"760025312";2023;"COE";"SLE";1;1;74;1,4
"9113";"760025312";2023;"LAP";"REV";1;1;1;100
"9114";"760025312";2023;"ROB";"BPG";0;3;3;100
"9115";"760025312";2024;"COE";"ABL";1;3;3;100
"9116";"760025312";2024;"COE";"BPG";0;7;14;50
"9117";"760025312";2024;"COE";"BPG";1;7;14;50
"9118";"760025312";2024;"COE";"REV";1;2;2;100
"9119";"760025312";2024;"COE";"SLE";0;50;52;96,2
"9120";"760025312";2024;"COE";"SLE";1;2;52;3,8
"9121";"760025312";2024;"LAP";"REV";1;2;2;100
"9122";"760025312";2024;"ROB";"BPG";0;4;6;66,7
"9123";"760025312";2024;"ROB";"BPG";1;2;6;33,3
"9124";"760027292";2020;"COE";"ABL";1;1;1;100
"9125";"760027292";2020;"COE";"BPG";0;2;2;100
"9126";"760027292";2020;"COE";"SLE";0;29;34;85,3
"9127";"760027292";2020;"COE";"SLE";1;5;34;14,7
"9128";"760027292";2021;"COE";"ABL";1;2;2;100
"9129";"760027292";2021;"COE";"BPG";1;1;1;100
"9130";"760027292";2021;"COE";"SLE";0;61;67;91
"9131";"760027292";2021;"COE";"SLE";1;6;67;9
"9132";"760027292";2021;"LAP";"SLE";0;1;1;100
"9133";"760027292";2022;"COE";"ABL";1;1;1;100
"9134";"760027292";2022;"COE";"BPG";1;2;2;100
"9135";"760027292";2022;"COE";"SLE";0;43;47;91,5
"9136";"760027292";2022;"COE";"SLE";1;4;47;8,5
"9137";"760027292";2023;"COE";"ABL";1;1;1;100
"9138";"760027292";2023;"COE";"BPG";1;1;1;100
"9139";"760027292";2023;"COE";"SLE";0;45;49;91,8
"9140";"760027292";2023;"COE";"SLE";1;4;49;8,2
"9141";"760027292";2024;"COE";"BPG";0;4;14;28,6
"9142";"760027292";2024;"COE";"BPG";1;10;14;71,4
"9143";"760027292";2024;"COE";"SLE";0;47;49;95,9
"9144";"760027292";2024;"COE";"SLE";1;2;49;4,1
"9145";"760027292";2024;"LAP";"ABL";1;1;1;100
"9146";"760780510";2020;"COE";"BPG";0;1;4;25
"9147";"760780510";2020;"COE";"BPG";1;3;4;75
"9148";"760780510";2020;"COE";"REV";1;1;1;100
"9149";"760780510";2020;"COE";"SLE";0;35;35;100
"9150";"760780510";2021;"COE";"ABL";1;1;1;100
"9151";"760780510";2021;"COE";"BPG";1;3;3;100
"9152";"760780510";2021;"COE";"GVC";0;1;1;100
"9153";"760780510";2021;"COE";"REV";1;1;1;100
"9154";"760780510";2021;"COE";"SLE";0;46;49;93,9
"9155";"760780510";2021;"COE";"SLE";1;3;49;6,1
"9156";"760780510";2022;"COE";"BPG";1;2;2;100
"9157";"760780510";2022;"COE";"SLE";0;46;50;92
"9158";"760780510";2022;"COE";"SLE";1;4;50;8
"9159";"760780510";2023;"COE";"BPG";1;4;4;100
"9160";"760780510";2023;"COE";"SLE";0;34;35;97,1
"9161";"760780510";2023;"COE";"SLE";1;1;35;2,9
"9162";"760780510";2023;"ROB";"SLE";0;1;1;100
"9163";"760780510";2024;"COE";"BPG";1;4;4;100
"9164";"760780510";2024;"COE";"SLE";0;28;29;96,6
"9165";"760780510";2024;"COE";"SLE";1;1;29;3,4
"9166";"760780510";2024;"LAP";"REV";1;1;1;100
"9167";"760780510";2024;"ROB";"SLE";0;2;2;100
"9168";"760780619";2020;"COE";"ABL";1;4;4;100
"9169";"760780619";2020;"COE";"BPG";0;5;10;50
"9170";"760780619";2020;"COE";"BPG";1;5;10;50
"9171";"760780619";2020;"COE";"NDD";1;1;1;100
"9172";"760780619";2020;"COE";"SLE";0;59;61;96,7
"9173";"760780619";2020;"COE";"SLE";1;2;61;3,3
"9174";"760780619";2020;"LAP";"REV";1;1;1;100
"9175";"760780619";2021;"COE";"ABL";1;3;3;100
"9176";"760780619";2021;"COE";"ANN";0;1;1;100
"9177";"760780619";2021;"COE";"BPG";0;15;22;68,2
"9178";"760780619";2021;"COE";"BPG";1;7;22;31,8
"9179";"760780619";2021;"COE";"SLE";0;88;88;100
"9180";"760780619";2022;"COE";"ABL";1;3;3;100
"9181";"760780619";2022;"COE";"BPG";0;21;30;70
"9182";"760780619";2022;"COE";"BPG";1;9;30;30
"9183";"760780619";2022;"COE";"SLE";0;53;57;93
"9184";"760780619";2022;"COE";"SLE";1;4;57;7
"9185";"760780619";2023;"COE";"ABL";1;2;2;100
"9186";"760780619";2023;"COE";"ANN";0;2;2;100
"9187";"760780619";2023;"COE";"BPG";0;17;23;73,9
"9188";"760780619";2023;"COE";"BPG";1;6;23;26,1
"9189";"760780619";2023;"COE";"SLE";0;67;67;100
"9190";"760780619";2023;"LAP";"BPG";1;1;1;100
"9191";"760780619";2024;"COE";"ABL";1;1;1;100
"9192";"760780619";2024;"COE";"BPG";0;14;22;63,6
"9193";"760780619";2024;"COE";"BPG";1;8;22;36,4
"9194";"760780619";2024;"COE";"REV";1;1;1;100
"9195";"760780619";2024;"COE";"SLE";0;70;70;100
"9196";"760780619";2024;"ROB";"SLE";0;1;1;100
"9197";"760780825";2020;"COE";"ABL";1;2;2;100
"9198";"760780825";2020;"COE";"BPG";0;16;17;94,1
"9199";"760780825";2020;"COE";"BPG";1;1;17;5,9
"9200";"760780825";2020;"COE";"SLE";0;16;16;100
"9201";"760780825";2020;"LAP";"REV";1;4;4;100
"9202";"760780825";2021;"COE";"BPG";0;14;14;100
"9203";"760780825";2021;"COE";"REV";1;1;1;100
"9204";"760780825";2021;"COE";"SLE";0;33;33;100
"9205";"760780825";2021;"LAP";"REV";1;12;12;100
"9206";"760780825";2022;"COE";"BPG";0;9;9;100
"9207";"760780825";2022;"COE";"REV";1;1;1;100
"9208";"760780825";2022;"COE";"SLE";0;29;29;100
"9209";"760780825";2022;"LAP";"REV";1;5;5;100
"9210";"760780825";2023;"COE";"BPG";0;9;9;100
"9211";"760780825";2023;"COE";"REV";1;3;3;100
"9212";"760780825";2023;"COE";"SLE";0;27;27;100
"9213";"760780825";2023;"LAP";"REV";1;4;4;100
"9214";"760805770";2020;"COE";"ABL";1;2;2;100
"9215";"760805770";2020;"COE";"BPG";0;3;4;75
"9216";"760805770";2020;"COE";"BPG";1;1;4;25
"9217";"760805770";2020;"COE";"SLE";0;22;22;100
"9218";"760805770";2020;"LAP";"REV";1;1;1;100
"9219";"760805770";2021;"COE";"ABL";1;2;2;100
"9220";"760805770";2021;"COE";"BPG";0;5;7;71,4
"9221";"760805770";2021;"COE";"BPG";1;2;7;28,6
"9222";"760805770";2021;"COE";"REV";1;1;1;100
"9223";"760805770";2021;"COE";"SLE";0;26;26;100
"9224";"760805770";2022;"COE";"ABL";1;2;2;100
"9225";"760805770";2022;"COE";"BPG";0;6;8;75
"9226";"760805770";2022;"COE";"BPG";1;2;8;25
"9227";"760805770";2022;"COE";"SLE";0;32;34;94,1
"9228";"760805770";2022;"COE";"SLE";1;2;34;5,9
"9229";"760805770";2022;"LAP";"BPG";0;1;2;50
"9230";"760805770";2022;"LAP";"BPG";1;1;2;50
"9231";"760805770";2022;"LAP";"REV";1;1;1;100
"9232";"760805770";2022;"ROB";"SLE";0;1;1;100
"9233";"760805770";2023;"COE";"BPG";0;9;11;81,8
"9234";"760805770";2023;"COE";"BPG";1;2;11;18,2
"9235";"760805770";2023;"COE";"SLE";0;36;36;100
"9236";"760805770";2024;"COE";"ABL";1;1;1;100
"9237";"760805770";2024;"COE";"BPG";0;9;13;69,2
"9238";"760805770";2024;"COE";"BPG";1;4;13;30,8
"9239";"760805770";2024;"COE";"REV";1;2;2;100
"9240";"760805770";2024;"COE";"SLE";0;32;32;100
"9241";"760805770";2024;"LAP";"REV";1;1;1;100
"9242";"760921809";2020;"COE";"ABL";1;25;25;100
"9243";"760921809";2020;"COE";"ANN";0;1;1;100
"9244";"760921809";2020;"COE";"BPG";0;1;5;20
"9245";"760921809";2020;"COE";"BPG";1;4;5;80
"9246";"760921809";2020;"COE";"DBP";1;4;4;100
"9247";"760921809";2020;"COE";"SLE";0;124;132;93,9
"9248";"760921809";2020;"COE";"SLE";1;8;132;6,1
"9249";"760921809";2021;"COE";"ABL";1;21;21;100
"9250";"760921809";2021;"COE";"ANN";0;5;5;100
"9251";"760921809";2021;"COE";"BPG";0;1;5;20
"9252";"760921809";2021;"COE";"BPG";1;4;5;80
"9253";"760921809";2021;"COE";"DBP";1;5;5;100
"9254";"760921809";2021;"COE";"REV";1;1;1;100
"9255";"760921809";2021;"COE";"SLE";0;191;205;93,2
"9256";"760921809";2021;"COE";"SLE";1;14;205;6,8
"9257";"760921809";2021;"LAP";"ANN";0;1;1;100
"9258";"760921809";2021;"LAP";"REV";1;1;1;100
"9259";"760921809";2022;"COE";"ABL";1;21;21;100
"9260";"760921809";2022;"COE";"ANN";0;5;5;100
"9261";"760921809";2022;"COE";"BPG";0;1;13;7,7
"9262";"760921809";2022;"COE";"BPG";1;12;13;92,3
"9263";"760921809";2022;"COE";"SLE";0;179;193;92,7
"9264";"760921809";2022;"COE";"SLE";1;14;193;7,3
"9265";"760921809";2023;"COE";"ABL";1;23;23;100
"9266";"760921809";2023;"COE";"ANN";0;4;4;100
"9267";"760921809";2023;"COE";"BPG";1;18;18;100
"9268";"760921809";2023;"COE";"DBP";1;1;1;100
"9269";"760921809";2023;"COE";"SLE";0;124;142;87,3
"9270";"760921809";2023;"COE";"SLE";1;18;142;12,7
"9271";"760921809";2024;"COE";"ABL";1;16;16;100
"9272";"760921809";2024;"COE";"ANN";0;6;6;100
"9273";"760921809";2024;"COE";"BPG";0;1;17;5,9
"9274";"760921809";2024;"COE";"BPG";1;16;17;94,1
"9275";"760921809";2024;"COE";"SLE";0;135;144;93,8
"9276";"760921809";2024;"COE";"SLE";1;9;144;6,2
"9277";"770000156";2020;"COE";"ABL";1;2;2;100
"9278";"770000156";2020;"COE";"BPG";1;2;2;100
"9279";"770000156";2020;"COE";"SLE";0;14;16;87,5
"9280";"770000156";2020;"COE";"SLE";1;2;16;12,5
"9281";"770000156";2020;"LAP";"ABL";1;1;1;100
"9282";"770000156";2020;"LAP";"DBP";1;2;2;100
"9283";"770000156";2020;"LAP";"GVC";0;1;1;100
"9284";"770000156";2020;"LAP";"REV";1;2;2;100
"9285";"770000156";2021;"COE";"ABL";1;1;1;100
"9286";"770000156";2021;"COE";"BPG";0;1;3;33,3
"9287";"770000156";2021;"COE";"BPG";1;2;3;66,7
"9288";"770000156";2021;"COE";"DBP";1;1;1;100
"9289";"770000156";2021;"COE";"SLE";0;17;17;100
"9290";"770000156";2021;"LAP";"DBP";1;2;2;100
"9291";"770000156";2021;"LAP";"REV";1;2;2;100
"9292";"770000156";2021;"LAP";"SLE";1;3;3;100
"9293";"770000156";2021;"ROB";"SLE";0;1;1;100
"9294";"770000156";2022;"COE";"BPG";0;2;10;20
"9295";"770000156";2022;"COE";"BPG";1;8;10;80
"9296";"770000156";2022;"COE";"SLE";0;16;16;100
"9297";"770000156";2022;"LAP";"SLE";0;1;1;100
"9298";"770000156";2022;"ROB";"SLE";0;1;1;100
"9299";"770000156";2023;"COE";"ABL";1;1;1;100
"9300";"770000156";2023;"COE";"BPG";0;3;7;42,9
"9301";"770000156";2023;"COE";"BPG";1;4;7;57,1
"9302";"770000156";2023;"COE";"DBP";0;2;2;100
"9303";"770000156";2023;"COE";"SLE";0;16;16;100
"9304";"770000156";2023;"LAP";"DBP";1;2;2;100
"9305";"770000156";2023;"LAP";"REV";1;2;2;100
"9306";"770000156";2023;"LAP";"SLE";0;1;1;100
"9307";"770000156";2023;"ROB";"SLE";0;1;1;100
"9308";"770000156";2024;"COE";"ABL";1;1;1;100
"9309";"770000156";2024;"COE";"BPG";0;6;10;60
"9310";"770000156";2024;"COE";"BPG";1;4;10;40
"9311";"770000156";2024;"COE";"DBP";0;1;1;100
"9312";"770000156";2024;"COE";"SLE";0;10;11;90,9
"9313";"770000156";2024;"COE";"SLE";1;1;11;9,1
"9314";"770000156";2024;"LAP";"BPG";1;1;1;100
"9315";"770000156";2024;"LAP";"REV";1;1;1;100
"9316";"770000156";2024;"LAP";"SLE";0;1;1;100
"9317";"770000164";2020;"COE";"ABL";1;10;10;100
"9318";"770000164";2020;"COE";"ANN";0;1;1;100
"9319";"770000164";2020;"COE";"SLE";0;20;23;87
"9320";"770000164";2020;"COE";"SLE";1;3;23;13
"9321";"770000164";2020;"LAP";"BPG";1;1;1;100
"9322";"770000164";2020;"ROB";"SLE";0;1;1;100
"9323";"770000164";2021;"COE";"ABL";1;10;10;100
"9324";"770000164";2021;"COE";"SLE";0;41;52;78,8
"9325";"770000164";2021;"COE";"SLE";1;11;52;21,2
"9326";"770000164";2022;"COE";"ABL";1;10;10;100
"9327";"770000164";2022;"COE";"ANN";0;1;1;100
"9328";"770000164";2022;"COE";"SLE";0;35;44;79,5
"9329";"770000164";2022;"COE";"SLE";1;9;44;20,5
"9330";"770000164";2023;"COE";"ABL";1;10;10;100
"9331";"770000164";2023;"COE";"SLE";0;33;37;89,2
"9332";"770000164";2023;"COE";"SLE";1;4;37;10,8
"9333";"770000164";2024;"COE";"ABL";1;8;8;100
"9334";"770000164";2024;"COE";"SLE";0;28;33;84,8
"9335";"770000164";2024;"COE";"SLE";1;5;33;15,2
"9336";"770000164";2024;"LAP";"ABL";1;1;1;100
"9337";"770000164";2024;"LAP";"SLE";0;1;1;100
"9338";"770000446";2020;"COE";"ABL";1;1;1;100
"9339";"770000446";2020;"COE";"BPG";0;1;4;25
"9340";"770000446";2020;"COE";"BPG";1;3;4;75
"9341";"770000446";2020;"COE";"SLE";0;14;14;100
"9342";"770000446";2020;"LAP";"REV";1;1;1;100
"9343";"770000446";2021;"COE";"ABL";1;2;2;100
"9344";"770000446";2021;"COE";"BPG";0;1;2;50
"9345";"770000446";2021;"COE";"BPG";1;1;2;50
"9346";"770000446";2021;"COE";"SLE";0;17;17;100
"9347";"770000446";2021;"ROB";"BPG";0;11;13;84,6
"9348";"770000446";2021;"ROB";"BPG";1;2;13;15,4
"9349";"770000446";2021;"ROB";"SLE";0;11;11;100
"9350";"770000446";2022;"COE";"ABL";1;4;4;100
"9351";"770000446";2022;"COE";"REV";1;1;1;100
"9352";"770000446";2022;"COE";"SLE";0;18;19;94,7
"9353";"770000446";2022;"COE";"SLE";1;1;19;5,3
"9354";"770000446";2022;"LAP";"REV";1;1;1;100
"9355";"770000446";2022;"ROB";"BPG";0;11;16;68,8
"9356";"770000446";2022;"ROB";"BPG";1;5;16;31,2
"9357";"770000446";2022;"ROB";"SLE";0;13;14;92,9
"9358";"770000446";2022;"ROB";"SLE";1;1;14;7,1
"9359";"770000446";2023;"COE";"ABL";1;4;4;100
"9360";"770000446";2023;"COE";"SLE";0;5;6;83,3
"9361";"770000446";2023;"COE";"SLE";1;1;6;16,7
"9362";"770000446";2023;"ROB";"BPG";0;23;28;82,1
"9363";"770000446";2023;"ROB";"BPG";1;5;28;17,9
"9364";"770000446";2023;"ROB";"SLE";0;24;24;100
"9365";"770000446";2024;"COE";"SLE";0;2;2;100
"9366";"770000446";2024;"ROB";"BPG";0;11;15;73,3
"9367";"770000446";2024;"ROB";"BPG";1;4;15;26,7
"9368";"770000446";2024;"ROB";"SLE";0;27;29;93,1
"9369";"770000446";2024;"ROB";"SLE";1;2;29;6,9
"9370";"770019032";2020;"COE";"ABL";1;2;2;100
"9371";"770019032";2020;"COE";"BPG";0;8;12;66,7
"9372";"770019032";2020;"COE";"BPG";1;4;12;33,3
"9373";"770019032";2020;"COE";"REV";1;1;1;100
"9374";"770019032";2020;"COE";"SLE";0;22;23;95,7
"9375";"770019032";2020;"COE";"SLE";1;1;23;4,3
"9376";"770019032";2020;"LAP";"BPG";0;1;1;100
"9377";"770019032";2021;"COE";"ABL";1;4;4;100
"9378";"770019032";2021;"COE";"BPG";0;3;5;60
"9379";"770019032";2021;"COE";"BPG";1;2;5;40
"9380";"770019032";2021;"COE";"DBP";1;1;1;100
"9381";"770019032";2021;"COE";"REV";1;6;6;100
"9382";"770019032";2021;"COE";"SLE";0;55;56;98,2
"9383";"770019032";2021;"COE";"SLE";1;1;56;1,8
"9384";"770019032";2021;"LAP";"BPG";1;1;1;100
"9385";"770019032";2021;"ROB";"BPG";0;4;6;66,7
"9386";"770019032";2021;"ROB";"BPG";1;2;6;33,3
"9387";"770019032";2022;"COE";"ABL";1;1;1;100
"9388";"770019032";2022;"COE";"BPG";0;6;12;50
"9389";"770019032";2022;"COE";"BPG";1;6;12;50
"9390";"770019032";2022;"COE";"REV";1;2;2;100
"9391";"770019032";2022;"COE";"SLE";0;46;48;95,8
"9392";"770019032";2022;"COE";"SLE";1;2;48;4,2
"9393";"770019032";2022;"LAP";"BPG";0;1;1;100
"9394";"770019032";2022;"LAP";"REV";1;1;1;100
"9395";"770019032";2022;"ROB";"BPG";0;2;9;22,2
"9396";"770019032";2022;"ROB";"BPG";1;7;9;77,8
"9397";"770019032";2022;"ROB";"SLE";0;6;6;100
"9398";"770019032";2023;"COE";"ABL";1;2;2;100
"9399";"770019032";2023;"COE";"BPG";0;1;3;33,3
"9400";"770019032";2023;"COE";"BPG";1;2;3;66,7
"9401";"770019032";2023;"COE";"DBP";0;1;1;100
"9402";"770019032";2023;"COE";"REV";1;1;1;100
"9403";"770019032";2023;"COE";"SLE";0;40;40;100
"9404";"770019032";2023;"ROB";"BPG";0;5;8;62,5
"9405";"770019032";2023;"ROB";"BPG";1;3;8;37,5
"9406";"770019032";2023;"ROB";"SLE";0;6;6;100
"9407";"770019032";2024;"COE";"ABL";1;4;4;100
"9408";"770019032";2024;"COE";"BPG";0;3;7;42,9
"9409";"770019032";2024;"COE";"BPG";1;4;7;57,1
"9410";"770019032";2024;"COE";"REV";1;1;1;100
"9411";"770019032";2024;"COE";"SLE";0;61;61;100
"9412";"770019032";2024;"LAP";"REV";1;1;1;100
"9413";"770019032";2024;"ROB";"BPG";0;2;5;40
"9414";"770019032";2024;"ROB";"BPG";1;3;5;60
"9415";"770019032";2024;"ROB";"SLE";0;7;7;100
"9416";"770300135";2020;"COE";"BPG";0;1;2;50
"9417";"770300135";2020;"COE";"BPG";1;1;2;50
"9418";"770300135";2020;"COE";"REV";1;3;3;100
"9419";"770300135";2020;"COE";"SLE";0;26;27;96,3
"9420";"770300135";2020;"COE";"SLE";1;1;27;3,7
"9421";"770300135";2020;"LAP";"BPG";1;1;1;100
"9422";"770300135";2021;"COE";"ABL";1;1;1;100
"9423";"770300135";2021;"COE";"BPG";0;1;3;33,3
"9424";"770300135";2021;"COE";"BPG";1;2;3;66,7
"9425";"770300135";2021;"COE";"DBP";1;1;1;100
"9426";"770300135";2021;"COE";"REV";1;2;2;100
"9427";"770300135";2021;"COE";"SLE";0;33;34;97,1
"9428";"770300135";2021;"COE";"SLE";1;1;34;2,9
"9429";"770300135";2021;"LAP";"REV";1;1;1;100
"9430";"770300135";2022;"COE";"BPG";1;2;2;100
"9431";"770300135";2022;"COE";"SLE";0;17;18;94,4
"9432";"770300135";2022;"COE";"SLE";1;1;18;5,6
"9433";"770300135";2022;"LAP";"REV";1;1;1;100
"9434";"770300135";2023;"COE";"ABL";1;3;3;100
"9435";"770300135";2023;"COE";"BPG";0;1;4;25
"9436";"770300135";2023;"COE";"BPG";1;3;4;75
"9437";"770300135";2023;"COE";"REV";1;3;3;100
"9438";"770300135";2023;"COE";"SLE";0;51;51;100
"9439";"770300135";2024;"COE";"ABL";1;1;1;100
