"";"finessGeoDP";"annee";"baria_t";"n";"TOT_y";"TOT";"AVER"
"1757";"440000271";2021;"SLE";88;165;753;151
"1758";"440000271";2022;"ABL";2;181;753;151
"1759";"440000271";2022;"ANN";1;181;753;151
"1760";"440000271";2022;"BPG";103;181;753;151
"1761";"440000271";2022;"DBP";2;181;753;151
"1762";"440000271";2022;"REV";1;181;753;151
"1763";"440000271";2022;"SLE";72;181;753;151
"1764";"440000271";2023;"ABL";8;145;753;151
"1765";"440000271";2023;"BPG";83;145;753;151
"1766";"440000271";2023;"DBP";1;145;753;151
"1767";"440000271";2023;"NDD";1;145;753;151
"1768";"440000271";2023;"REV";9;145;753;151
"1769";"440000271";2023;"SLE";43;145;753;151
"1770";"440000271";2024;"ABL";3;147;753;151
"1771";"440000271";2024;"BPG";76;147;753;151
"1772";"440000271";2024;"REV";6;147;753;151
"1773";"440000271";2024;"SLE";62;147;753;151
"1774";"440000412";2020;"ABL";2;121;879;176
"1775";"440000412";2020;"ANN";1;121;879;176
"1776";"440000412";2020;"BPG";26;121;879;176
"1777";"440000412";2020;"SLE";92;121;879;176
"1778";"440000412";2021;"ABL";3;200;879;176
"1779";"440000412";2021;"ANN";1;200;879;176
"1780";"440000412";2021;"BPG";56;200;879;176
"1781";"440000412";2021;"DBP";1;200;879;176
"1782";"440000412";2021;"REV";4;200;879;176
"1783";"440000412";2021;"SLE";135;200;879;176
"1784";"440000412";2022;"ABL";4;231;879;176
"1785";"440000412";2022;"BPG";40;231;879;176
"1786";"440000412";2022;"DBP";2;231;879;176
"1787";"440000412";2022;"REV";2;231;879;176
"1788";"440000412";2022;"SLE";183;231;879;176
"1789";"440000412";2023;"ABL";5;168;879;176
"1790";"440000412";2023;"BPG";28;168;879;176
"1791";"440000412";2023;"REV";2;168;879;176
"1792";"440000412";2023;"SLE";133;168;879;176
"1793";"440000412";2024;"ABL";3;159;879;176
"1794";"440000412";2024;"BPG";20;159;879;176
"1795";"440000412";2024;"SLE";136;159;879;176
"1796";"440029338";2020;"ABL";3;138;740;148
"1797";"440029338";2020;"BPG";22;138;740;148
"1798";"440029338";2020;"DBP";2;138;740;148
"1799";"440029338";2020;"REV";3;138;740;148
"1800";"440029338";2020;"SLE";108;138;740;148
"1801";"440029338";2021;"ABL";1;160;740;148
"1802";"440029338";2021;"ANN";1;160;740;148
"1803";"440029338";2021;"BPG";37;160;740;148
"1804";"440029338";2021;"SLE";121;160;740;148
"1805";"440029338";2022;"ABL";1;156;740;148
"1806";"440029338";2022;"BPG";32;156;740;148
"1807";"440029338";2022;"REV";2;156;740;148
"1808";"440029338";2022;"SLE";121;156;740;148
"1809";"440029338";2023;"ABL";4;150;740;148
"1810";"440029338";2023;"ANN";1;150;740;148
"1811";"440029338";2023;"BPG";37;150;740;148
"1812";"440029338";2023;"REV";7;150;740;148
"1813";"440029338";2023;"SLE";101;150;740;148
"1814";"440029338";2024;"ABL";3;136;740;148
"1815";"440029338";2024;"ANN";1;136;740;148
"1816";"440029338";2024;"BPG";34;136;740;148
"1817";"440029338";2024;"DBP";1;136;740;148
"1818";"440029338";2024;"REV";4;136;740;148
"1819";"440029338";2024;"SLE";93;136;740;148
"1820";"440033819";2020;"ABL";3;119;713;143
"1821";"440033819";2020;"ANN";1;119;713;143
"1822";"440033819";2020;"BPG";68;119;713;143
"1823";"440033819";2020;"DBP";2;119;713;143
"1824";"440033819";2020;"SLE";45;119;713;143
"1825";"440033819";2021;"ABL";5;161;713;143
"1826";"440033819";2021;"BPG";72;161;713;143
"1827";"440033819";2021;"DBP";2;161;713;143
"1828";"440033819";2021;"SLE";82;161;713;143
"1829";"440033819";2022;"ABL";3;139;713;143
"1830";"440033819";2022;"BPG";62;139;713;143
"1831";"440033819";2022;"REV";1;139;713;143
"1832";"440033819";2022;"SLE";73;139;713;143
"1833";"440033819";2023;"ABL";2;162;713;143
"1834";"440033819";2023;"BPG";62;162;713;143
"1835";"440033819";2023;"REV";2;162;713;143
"1836";"440033819";2023;"SLE";96;162;713;143
"1837";"440033819";2024;"ABL";1;132;713;143
"1838";"440033819";2024;"BPG";46;132;713;143
"1839";"440033819";2024;"REV";2;132;713;143
"1840";"440033819";2024;"SLE";83;132;713;143
"1841";"440050433";2020;"ABL";4;89;574;115
"1842";"440050433";2020;"BPG";22;89;574;115
"1843";"440050433";2020;"DBP";1;89;574;115
"1844";"440050433";2020;"REV";2;89;574;115
"1845";"440050433";2020;"SLE";60;89;574;115
"1846";"440050433";2021;"ABL";6;130;574;115
"1847";"440050433";2021;"BPG";26;130;574;115
"1848";"440050433";2021;"REV";2;130;574;115
"1849";"440050433";2021;"SLE";96;130;574;115
"1850";"440050433";2022;"ABL";3;131;574;115
"1851";"440050433";2022;"BPG";22;131;574;115
"1852";"440050433";2022;"DBP";2;131;574;115
"1853";"440050433";2022;"REV";6;131;574;115
"1854";"440050433";2022;"SLE";98;131;574;115
"1855";"440050433";2023;"ABL";3;131;574;115
"1856";"440050433";2023;"BPG";24;131;574;115
"1857";"440050433";2023;"REV";6;131;574;115
"1858";"440050433";2023;"SLE";98;131;574;115
"1859";"440050433";2024;"ABL";2;93;574;115
"1860";"440050433";2024;"ANN";1;93;574;115
"1861";"440050433";2024;"BPG";19;93;574;115
"1862";"440050433";2024;"REV";6;93;574;115
"1863";"440050433";2024;"SLE";65;93;574;115
"1864";"450002613";2020;"ABL";10;144;908;182
"1865";"450002613";2020;"BPG";70;144;908;182
"1866";"450002613";2020;"DBP";1;144;908;182
"1867";"450002613";2020;"REV";23;144;908;182
"1868";"450002613";2020;"SLE";40;144;908;182
"1869";"450002613";2021;"ABL";20;172;908;182
"1870";"450002613";2021;"ANN";1;172;908;182
"1871";"450002613";2021;"BPG";91;172;908;182
"1872";"450002613";2021;"REV";18;172;908;182
"1873";"450002613";2021;"SLE";42;172;908;182
"1874";"450002613";2022;"ABL";19;199;908;182
"1875";"450002613";2022;"BPG";105;199;908;182
"1876";"450002613";2022;"REV";18;199;908;182
"1877";"450002613";2022;"SLE";57;199;908;182
"1878";"450002613";2023;"ABL";17;201;908;182
"1879";"450002613";2023;"BPG";119;201;908;182
"1880";"450002613";2023;"REV";13;201;908;182
"1881";"450002613";2023;"SLE";52;201;908;182
"1882";"450002613";2024;"ABL";13;192;908;182
"1883";"450002613";2024;"BPG";113;192;908;182
"1884";"450002613";2024;"REV";24;192;908;182
"1885";"450002613";2024;"SLE";42;192;908;182
"1886";"470000027";2020;"ABL";2;16;264;53
"1887";"470000027";2020;"DBP";1;16;264;53
"1888";"470000027";2020;"SLE";13;16;264;53
"1889";"470000027";2021;"ABL";2;34;264;53
"1890";"470000027";2021;"BPG";14;34;264;53
"1891";"470000027";2021;"REV";4;34;264;53
"1892";"470000027";2021;"SLE";14;34;264;53
"1893";"470000027";2022;"BPG";23;62;264;53
"1894";"470000027";2022;"REV";2;62;264;53
"1895";"470000027";2022;"SLE";37;62;264;53
"1896";"470000027";2023;"ABL";2;71;264;53
"1897";"470000027";2023;"BPG";22;71;264;53
"1898";"470000027";2023;"SLE";47;71;264;53
"1899";"470000027";2024;"ABL";3;81;264;53
"1900";"470000027";2024;"BPG";26;81;264;53
"1901";"470000027";2024;"REV";4;81;264;53
"1902";"470000027";2024;"SLE";48;81;264;53
"1903";"470016049";2020;"ABL";5;99;546;109
"1904";"470016049";2020;"BPG";18;99;546;109
"1905";"470016049";2020;"REV";13;99;546;109
"1906";"470016049";2020;"SLE";63;99;546;109
"1907";"470016049";2021;"ABL";4;117;546;109
"1908";"470016049";2021;"ANN";1;117;546;109
"1909";"470016049";2021;"BPG";15;117;546;109
"1910";"470016049";2021;"REV";9;117;546;109
"1911";"470016049";2021;"SLE";88;117;546;109
"1912";"470016049";2022;"ABL";3;100;546;109
"1913";"470016049";2022;"ANN";3;100;546;109
"1914";"470016049";2022;"BPG";26;100;546;109
"1915";"470016049";2022;"DBP";1;100;546;109
"1916";"470016049";2022;"GVC";1;100;546;109
"1917";"470016049";2022;"REV";3;100;546;109
"1918";"470016049";2022;"SLE";63;100;546;109
"1919";"470016049";2023;"ABL";6;116;546;109
"1920";"470016049";2023;"ANN";3;116;546;109
"1921";"470016049";2023;"BPG";8;116;546;109
"1922";"470016049";2023;"DBP";1;116;546;109
"1923";"470016049";2023;"REV";7;116;546;109
"1924";"470016049";2023;"SLE";91;116;546;109
"1925";"470016049";2024;"ABL";4;114;546;109
"1926";"470016049";2024;"ANN";6;114;546;109
"1927";"470016049";2024;"BPG";5;114;546;109
"1928";"470016049";2024;"REV";12;114;546;109
"1929";"470016049";2024;"SLE";87;114;546;109
"1930";"490014909";2020;"ABL";3;381;2276;455
"1931";"490014909";2020;"ANN";1;381;2276;455
"1932";"490014909";2020;"BPG";221;381;2276;455
"1933";"490014909";2020;"DBP";28;381;2276;455
"1934";"490014909";2020;"REV";26;381;2276;455
"1935";"490014909";2020;"SLE";102;381;2276;455
"1936";"490014909";2021;"ABL";8;500;2276;455
"1937";"490014909";2021;"ANN";1;500;2276;455
"1938";"490014909";2021;"BPG";309;500;2276;455
"1939";"490014909";2021;"DBP";29;500;2276;455
"1940";"490014909";2021;"REV";28;500;2276;455
"1941";"490014909";2021;"SLE";125;500;2276;455
"1942";"490014909";2022;"ABL";4;491;2276;455
"1943";"490014909";2022;"ANN";1;491;2276;455
"1944";"490014909";2022;"BPG";322;491;2276;455
"1945";"490014909";2022;"DBP";25;491;2276;455
"1946";"490014909";2022;"REV";26;491;2276;455
"1947";"490014909";2022;"SLE";113;491;2276;455
"1948";"490014909";2023;"ABL";11;457;2276;455
"1949";"490014909";2023;"ANN";1;457;2276;455
"1950";"490014909";2023;"BPG";273;457;2276;455
"1951";"490014909";2023;"DBP";15;457;2276;455
"1952";"490014909";2023;"REV";27;457;2276;455
"1953";"490014909";2023;"SLE";130;457;2276;455
"1954";"490014909";2024;"ABL";5;447;2276;455
"1955";"490014909";2024;"ANN";2;447;2276;455
"1956";"490014909";2024;"BPG";254;447;2276;455
"1957";"490014909";2024;"DBP";8;447;2276;455
"1958";"490014909";2024;"REV";26;447;2276;455
"1959";"490014909";2024;"SLE";152;447;2276;455
"1960";"500000450";2020;"ABL";4;35;294;59
"1961";"500000450";2020;"BPG";19;35;294;59
"1962";"500000450";2020;"REV";1;35;294;59
"1963";"500000450";2020;"SLE";11;35;294;59
"1964";"500000450";2021;"ABL";2;72;294;59
"1965";"500000450";2021;"BPG";41;72;294;59
"1966";"500000450";2021;"REV";2;72;294;59
"1967";"500000450";2021;"SLE";27;72;294;59
"1968";"500000450";2022;"ABL";1;68;294;59
"1969";"500000450";2022;"BPG";35;68;294;59
"1970";"500000450";2022;"REV";1;68;294;59
"1971";"500000450";2022;"SLE";31;68;294;59
"1972";"500000450";2023;"BPG";19;56;294;59
"1973";"500000450";2023;"REV";2;56;294;59
"1974";"500000450";2023;"SLE";35;56;294;59
"1975";"500000450";2024;"ABL";1;63;294;59
"1976";"500000450";2024;"BPG";29;63;294;59
"1977";"500000450";2024;"REV";4;63;294;59
"1978";"500000450";2024;"SLE";29;63;294;59
"1979";"510002447";2020;"ABL";10;45;400;80
"1980";"510002447";2020;"BPG";24;45;400;80
"1981";"510002447";2020;"NDD";1;45;400;80
"1982";"510002447";2020;"REV";1;45;400;80
"1983";"510002447";2020;"SLE";9;45;400;80
"1984";"510002447";2021;"ABL";12;66;400;80
"1985";"510002447";2021;"BPG";29;66;400;80
"1986";"510002447";2021;"REV";6;66;400;80
"1987";"510002447";2021;"SLE";19;66;400;80
"1988";"510002447";2022;"ABL";5;75;400;80
"1989";"510002447";2022;"BPG";36;75;400;80
"1990";"510002447";2022;"REV";1;75;400;80
"1991";"510002447";2022;"SLE";33;75;400;80
"1992";"510002447";2023;"ABL";13;115;400;80
"1993";"510002447";2023;"BPG";70;115;400;80
"1994";"510002447";2023;"GVC";1;115;400;80
"1995";"510002447";2023;"REV";1;115;400;80
"1996";"510002447";2023;"SLE";30;115;400;80
"1997";"510002447";2024;"ABL";4;99;400;80
"1998";"510002447";2024;"BPG";56;99;400;80
"1999";"510002447";2024;"REV";3;99;400;80
"2000";"510002447";2024;"SLE";36;99;400;80
"2001";"510024979";2020;"ABL";28;224;1230;246
"2002";"510024979";2020;"ANN";30;224;1230;246
"2003";"510024979";2020;"BPG";43;224;1230;246
"2004";"510024979";2020;"REV";6;224;1230;246
"2005";"510024979";2020;"SLE";117;224;1230;246
"2006";"510024979";2021;"ABL";16;264;1230;246
"2007";"510024979";2021;"ANN";38;264;1230;246
"2008";"510024979";2021;"BPG";61;264;1230;246
"2009";"510024979";2021;"REV";7;264;1230;246
"2010";"510024979";2021;"SLE";142;264;1230;246
"2011";"510024979";2022;"ABL";24;255;1230;246
"2012";"510024979";2022;"ANN";11;255;1230;246
"2013";"510024979";2022;"BPG";56;255;1230;246
"2014";"510024979";2022;"REV";9;255;1230;246
"2015";"510024979";2022;"SLE";155;255;1230;246
"2016";"510024979";2023;"ABL";26;261;1230;246
"2017";"510024979";2023;"ANN";5;261;1230;246
"2018";"510024979";2023;"BPG";91;261;1230;246
"2019";"510024979";2023;"REV";5;261;1230;246
"2020";"510024979";2023;"SLE";134;261;1230;246
"2021";"510024979";2024;"ABL";45;226;1230;246
"2022";"510024979";2024;"BPG";103;226;1230;246
"2023";"510024979";2024;"REV";1;226;1230;246
"2024";"510024979";2024;"SLE";77;226;1230;246
"2025";"540000478";2020;"ABL";6;45;336;67
"2026";"540000478";2020;"BPG";36;45;336;67
"2027";"540000478";2020;"SLE";3;45;336;67
"2028";"540000478";2021;"ABL";11;66;336;67
"2029";"540000478";2021;"BPG";52;66;336;67
"2030";"540000478";2021;"REV";1;66;336;67
"2031";"540000478";2021;"SLE";2;66;336;67
"2032";"540000478";2022;"ABL";11;77;336;67
"2033";"540000478";2022;"BPG";54;77;336;67
"2034";"540000478";2022;"REV";1;77;336;67
"2035";"540000478";2022;"SLE";11;77;336;67
"2036";"540000478";2023;"ABL";9;71;336;67
"2037";"540000478";2023;"BPG";48;71;336;67
"2038";"540000478";2023;"SLE";14;71;336;67
"2039";"540000478";2024;"ABL";7;77;336;67
"2040";"540000478";2024;"BPG";50;77;336;67
"2041";"540000478";2024;"REV";1;77;336;67
"2042";"540000478";2024;"SLE";19;77;336;67
"2043";"540000486";2020;"ABL";7;197;573;191
"2044";"540000486";2020;"BPG";162;197;573;191
"2045";"540000486";2020;"DBP";1;197;573;191
"2046";"540000486";2020;"REV";6;197;573;191
"2047";"540000486";2020;"SLE";21;197;573;191
"2048";"540000486";2021;"ABL";7;225;573;191
"2049";"540000486";2021;"BPG";181;225;573;191
"2050";"540000486";2021;"REV";8;225;573;191
"2051";"540000486";2021;"SLE";29;225;573;191
"2052";"540000486";2022;"ABL";1;151;573;191
"2053";"540000486";2022;"BPG";117;151;573;191
"2054";"540000486";2022;"DBP";2;151;573;191
"2055";"540000486";2022;"REV";8;151;573;191
"2056";"540000486";2022;"SLE";23;151;573;191
"2057";"540001096";2020;"ABL";3;36;285;57
"2058";"540001096";2020;"BPG";1;36;285;57
"2059";"540001096";2020;"REV";1;36;285;57
"2060";"540001096";2020;"SLE";31;36;285;57
"2061";"540001096";2021;"ABL";2;51;285;57
"2062";"540001096";2021;"BPG";18;51;285;57
"2063";"540001096";2021;"SLE";31;51;285;57
"2064";"540001096";2022;"ABL";2;52;285;57
"2065";"540001096";2022;"BPG";27;52;285;57
"2066";"540001096";2022;"SLE";23;52;285;57
"2067";"540001096";2023;"ABL";2;62;285;57
"2068";"540001096";2023;"BPG";32;62;285;57
"2069";"540001096";2023;"SLE";28;62;285;57
"2070";"540001096";2024;"ABL";6;84;285;57
"2071";"540001096";2024;"BPG";32;84;285;57
"2072";"540001096";2024;"SLE";46;84;285;57
"2073";"540002698";2020;"ABL";10;189;1145;229
"2074";"540002698";2020;"BPG";143;189;1145;229
"2075";"540002698";2020;"DBP";1;189;1145;229
"2076";"540002698";2020;"REV";7;189;1145;229
"2077";"540002698";2020;"SLE";28;189;1145;229
"2078";"540002698";2021;"ABL";8;204;1145;229
"2079";"540002698";2021;"BPG";159;204;1145;229
"2080";"540002698";2021;"DBP";2;204;1145;229
"2081";"540002698";2021;"REV";9;204;1145;229
"2082";"540002698";2021;"SLE";26;204;1145;229
"2083";"540002698";2022;"ABL";11;253;1145;229
"2084";"540002698";2022;"BPG";188;253;1145;229
"2085";"540002698";2022;"DBP";8;253;1145;229
"2086";"540002698";2022;"REV";4;253;1145;229
"2087";"540002698";2022;"SLE";42;253;1145;229
"2088";"540002698";2023;"ABL";9;237;1145;229
"2089";"540002698";2023;"BPG";171;237;1145;229
"2090";"540002698";2023;"DBP";10;237;1145;229
"2091";"540002698";2023;"REV";9;237;1145;229
"2092";"540002698";2023;"SLE";38;237;1145;229
"2093";"540002698";2024;"ABL";7;262;1145;229
"2094";"540002698";2024;"ANN";1;262;1145;229
"2095";"540002698";2024;"BPG";179;262;1145;229
"2096";"540002698";2024;"DBP";3;262;1145;229
"2097";"540002698";2024;"REV";13;262;1145;229
"2098";"540002698";2024;"SLE";59;262;1145;229
"2099";"540026895";2022;"ABL";1;46;388;129
"2100";"540026895";2022;"BPG";33;46;388;129
"2101";"540026895";2022;"REV";2;46;388;129
"2102";"540026895";2022;"SLE";10;46;388;129
"2103";"540026895";2023;"ABL";1;204;388;129
"2104";"540026895";2023;"BPG";175;204;388;129
"2105";"540026895";2023;"NDD";1;204;388;129
"2106";"540026895";2023;"REV";7;204;388;129
"2107";"540026895";2023;"SLE";20;204;388;129
"2108";"540026895";2024;"ABL";3;138;388;129
"2109";"540026895";2024;"BPG";112;138;388;129
"2110";"540026895";2024;"REV";7;138;388;129
"2111";"540026895";2024;"SLE";16;138;388;129
"2112";"560008799";2020;"ABL";9;129;815;163
"2113";"560008799";2020;"ANN";7;129;815;163
"2114";"560008799";2020;"BPG";78;129;815;163
"2115";"560008799";2020;"DBP";1;129;815;163
"2116";"560008799";2020;"REV";4;129;815;163
"2117";"560008799";2020;"SLE";30;129;815;163
"2118";"560008799";2021;"ABL";7;198;815;163
"2119";"560008799";2021;"ANN";6;198;815;163
"2120";"560008799";2021;"BPG";112;198;815;163
"2121";"560008799";2021;"REV";11;198;815;163
"2122";"560008799";2021;"SLE";62;198;815;163
"2123";"560008799";2022;"ABL";5;188;815;163
"2124";"560008799";2022;"ANN";5;188;815;163
"2125";"560008799";2022;"BPG";114;188;815;163
"2126";"560008799";2022;"REV";7;188;815;163
"2127";"560008799";2022;"SLE";57;188;815;163
"2128";"560008799";2023;"ABL";6;176;815;163
"2129";"560008799";2023;"ANN";6;176;815;163
"2130";"560008799";2023;"BPG";104;176;815;163
"2131";"560008799";2023;"NDD";1;176;815;163
"2132";"560008799";2023;"REV";10;176;815;163
"2133";"560008799";2023;"SLE";49;176;815;163
"2134";"560008799";2024;"ABL";5;124;815;163
"2135";"560008799";2024;"BPG";65;124;815;163
"2136";"560008799";2024;"NDD";1;124;815;163
"2137";"560008799";2024;"REV";8;124;815;163
"2138";"560008799";2024;"SLE";45;124;815;163
"2139";"570000059";2020;"ABL";1;120;535;107
"2140";"570000059";2020;"BPG";18;120;535;107
"2141";"570000059";2020;"REV";3;120;535;107
"2142";"570000059";2020;"SLE";98;120;535;107
"2143";"570000059";2021;"ABL";3;129;535;107
"2144";"570000059";2021;"BPG";26;129;535;107
"2145";"570000059";2021;"REV";1;129;535;107
"2146";"570000059";2021;"SLE";99;129;535;107
"2147";"570000059";2022;"ABL";3;120;535;107
"2148";"570000059";2022;"BPG";10;120;535;107
"2149";"570000059";2022;"REV";1;120;535;107
"2150";"570000059";2022;"SLE";106;120;535;107
"2151";"570000059";2023;"ABL";1;98;535;107
"2152";"570000059";2023;"BPG";11;98;535;107
"2153";"570000059";2023;"REV";2;98;535;107
"2154";"570000059";2023;"SLE";84;98;535;107
"2155";"570000059";2024;"ABL";2;68;535;107
"2156";"570000059";2024;"BPG";10;68;535;107
"2157";"570000059";2024;"REV";1;68;535;107
"2158";"570000059";2024;"SLE";55;68;535;107
"2159";"570000083";2020;"ABL";6;95;598;120
"2160";"570000083";2020;"BPG";2;95;598;120
"2161";"570000083";2020;"SLE";87;95;598;120
"2162";"570000083";2021;"ABL";3;160;598;120
"2163";"570000083";2021;"BPG";6;160;598;120
"2164";"570000083";2021;"REV";2;160;598;120
"2165";"570000083";2021;"SLE";149;160;598;120
"2166";"570000083";2022;"ABL";1;127;598;120
"2167";"570000083";2022;"BPG";9;127;598;120
"2168";"570000083";2022;"REV";1;127;598;120
"2169";"570000083";2022;"SLE";116;127;598;120
"2170";"570000083";2023;"ABL";5;114;598;120
"2171";"570000083";2023;"BPG";7;114;598;120
"2172";"570000083";2023;"SLE";102;114;598;120
"2173";"570000083";2024;"ABL";2;102;598;120
"2174";"570000083";2024;"BPG";3;102;598;120
"2175";"570000083";2024;"SLE";97;102;598;120
"2176";"570000646";2020;"ABL";22;49;414;83
"2177";"570000646";2020;"SLE";27;49;414;83
"2178";"570000646";2021;"ABL";25;86;414;83
"2179";"570000646";2021;"BPG";1;86;414;83
"2180";"570000646";2021;"SLE";60;86;414;83
"2181";"570000646";2022;"ABL";27;84;414;83
"2182";"570000646";2022;"BPG";10;84;414;83
"2183";"570000646";2022;"SLE";47;84;414;83
"2184";"570000646";2023;"ABL";19;117;414;83
"2185";"570000646";2023;"BPG";46;117;414;83
"2186";"570000646";2023;"SLE";52;117;414;83
"2187";"570000646";2024;"ABL";11;78;414;83
"2188";"570000646";2024;"BPG";35;78;414;83
"2189";"570000646";2024;"SLE";32;78;414;83
"2190";"570026252";2020;"ABL";7;47;352;70
"2191";"570026252";2020;"BPG";35;47;352;70
"2192";"570026252";2020;"REV";1;47;352;70
"2193";"570026252";2020;"SLE";4;47;352;70
"2194";"570026252";2021;"ABL";11;67;352;70
"2195";"570026252";2021;"BPG";48;67;352;70
"2196";"570026252";2021;"REV";2;67;352;70
"2197";"570026252";2021;"SLE";6;67;352;70
"2198";"570026252";2022;"ABL";10;73;352;70
"2199";"570026252";2022;"BPG";53;73;352;70
