"finessGeoDP","annee","mois","n"
"110000056",2023,4,3
"110000056",2023,5,6
"110000056",2023,6,4
"110000056",2023,7,6
"110000056",2023,9,2
"110000056",2023,10,2
"110000056",2023,11,3
"110000056",2024,1,4
"110000056",2024,2,5
"110000056",2024,3,7
"110000056",2024,4,4
"110000056",2024,5,4
"110000056",2024,6,1
"110000056",2024,7,2
"110000056",2024,8,1
"110000056",2024,9,3
"110000056",2024,10,5
"110000056",2024,11,4
"110000056",2024,12,1
"110000056",2025,1,2
"110000056",2025,2,4
"110000056",2025,3,2
"110000056",2025,4,1
"110000056",2025,5,5
"110000056",2025,6,4
"130000409",2021,1,6
"130000409",2021,2,2
"130000409",2021,4,1
"130000409",2021,5,2
"130000409",2021,6,1
"130000409",2021,7,3
"130000409",2021,8,5
"130000409",2021,9,8
"130000409",2021,10,3
"130000409",2021,11,1
"130000409",2021,12,4
"130000409",2022,1,1
"130000409",2022,2,6
"130000409",2022,3,8
"130000409",2022,4,4
"130000409",2022,5,5
"130000409",2022,6,4
"130000409",2022,7,5
"130000409",2022,8,7
"130000409",2022,9,4
"130000409",2022,10,7
"130000409",2022,11,1
"130000409",2022,12,4
"130000409",2023,1,7
"130000409",2023,2,1
"130000409",2023,3,4
"130000409",2023,4,3
"130000409",2023,5,3
"130000409",2023,6,2
"130000409",2023,7,3
"130000409",2023,8,7
"130000409",2023,9,4
"130000409",2023,10,7
"130000409",2023,11,6
"130000409",2023,12,2
"130000409",2024,1,2
"130000409",2024,2,2
"130000409",2024,3,5
"130000409",2024,4,3
"130000409",2024,5,3
"130000409",2024,6,2
"130000409",2024,7,2
"130000409",2024,8,3
"130000409",2024,9,3
"130000409",2024,10,3
"130000409",2024,11,1
"130000409",2024,12,3
"130000409",2025,1,5
"130000409",2025,2,4
"130000409",2025,3,2
"130000409",2025,5,7
"130000409",2025,6,7
"130001225",2021,1,10
"130001225",2021,5,5
"130001225",2021,6,22
"130001225",2021,7,2
"130001225",2021,8,5
"130001225",2021,9,3
"130001225",2021,10,4
"130001225",2021,11,5
"130001225",2021,12,1
"130001225",2022,3,13
"130001225",2022,4,5
"130001225",2022,5,11
"130001225",2022,6,9
"130001225",2022,7,8
"130001225",2022,8,6
"130001225",2022,9,6
"130001225",2022,10,8
"130001225",2022,11,7
"130001225",2022,12,1
"130001225",2023,1,7
"130001225",2023,2,5
"130001225",2023,3,7
"130001225",2023,4,4
"130001225",2023,5,6
"130001225",2023,6,4
"130001225",2023,7,1
"130001225",2023,8,6
"130001225",2023,9,7
"130001225",2023,10,3
"130001225",2023,11,5
"130001225",2023,12,3
"130001225",2024,1,3
"130001225",2024,2,6
"130001225",2024,3,7
"130001225",2024,4,5
"130001225",2024,5,5
"130001225",2024,6,1
"130001225",2024,7,6
"130001225",2024,9,1
"130001225",2024,10,4
"130001225",2024,11,6
"130001225",2024,12,4
"130001225",2025,1,5
"130001225",2025,2,5
"130001225",2025,3,2
"130001225",2025,4,2
"130001225",2025,5,4
"130001225",2025,6,10
"130043664",2021,1,35
"130043664",2021,2,26
"130043664",2021,3,57
"130043664",2021,5,16
"130043664",2021,6,34
"130043664",2021,7,17
"130043664",2021,8,17
"130043664",2021,9,23
"130043664",2021,10,18
"130043664",2021,11,24
"130043664",2021,12,14
"130043664",2022,1,10
"130043664",2022,2,18
"130043664",2022,3,25
"130043664",2022,4,22
"130043664",2022,5,21
"130043664",2022,6,26
"130043664",2022,7,8
"130043664",2022,8,6
"130043664",2022,9,20
"130043664",2022,10,14
"130043664",2022,11,19
"130043664",2022,12,20
"130043664",2023,1,16
"130043664",2023,2,19
"130043664",2023,3,27
"130043664",2023,4,20
"130043664",2023,5,24
"130043664",2023,6,7
"130043664",2023,7,20
"130043664",2023,8,11
"130043664",2023,9,12
"130043664",2023,10,17
"130043664",2023,11,17
"130043664",2023,12,14
"130043664",2024,1,14
"130043664",2024,2,22
"130043664",2024,3,18
"130043664",2024,4,25
"130043664",2024,5,22
"130043664",2024,6,18
"130043664",2024,7,24
"130043664",2024,8,4
"130043664",2024,9,23
"130043664",2024,10,26
"130043664",2024,11,21
"130043664",2024,12,5
"130043664",2025,1,25
"130043664",2025,2,22
"130043664",2025,3,22
"130043664",2025,4,28
"130043664",2025,5,19
"130043664",2025,6,23
"130780521",2021,1,8
"130780521",2021,2,2
"130780521",2021,3,6
"130780521",2021,4,5
"130780521",2021,5,3
"130780521",2021,6,11
"130780521",2021,7,6
"130780521",2021,8,2
"130780521",2021,9,8
"130780521",2021,10,10
"130780521",2021,11,7
"130780521",2021,12,5
"130780521",2022,1,1
"130780521",2022,2,4
"130780521",2022,3,7
"130780521",2022,4,3
"130780521",2022,5,5
"130780521",2022,6,6
"130780521",2022,7,2
"130780521",2022,8,3
"130780521",2022,9,6
"130780521",2022,10,1
"130780521",2022,11,7
"130780521",2022,12,6
"130780521",2023,1,6
"130780521",2023,2,2
"130780521",2023,3,5
"130780521",2023,4,7
"130780521",2023,5,6
"130780521",2023,6,7
"130780521",2023,7,6
"130780521",2023,8,7
"130780521",2023,9,7
"130780521",2023,10,3
"130780521",2023,11,7
"130780521",2023,12,7
"130780521",2024,1,8
"130780521",2024,2,8
"130780521",2024,3,6
"130780521",2024,4,9
"130780521",2024,5,6
"130780521",2024,6,11
"130780521",2024,7,11
"130780521",2024,8,7
"130780521",2024,9,9
"130780521",2024,10,9
"130780521",2024,11,7
"130780521",2024,12,9
"130780521",2025,1,5
"130780521",2025,2,6
"130780521",2025,3,11
"130780521",2025,4,13
"130780521",2025,5,3
"130780521",2025,6,10
"130781479",2021,1,14
"130781479",2021,2,13
"130781479",2021,3,13
"130781479",2021,5,14
"130781479",2021,6,22
"130781479",2021,7,10
"130781479",2021,8,5
"130781479",2021,9,15
"130781479",2021,10,9
"130781479",2021,11,5
"130781479",2021,12,16
"130781479",2022,1,6
"130781479",2022,2,12
"130781479",2022,3,21
"130781479",2022,4,16
"130781479",2022,5,20
"130781479",2022,6,9
"130781479",2022,7,9
"130781479",2022,8,6
"130781479",2022,9,14
"130781479",2022,10,12
"130781479",2022,11,11
"130781479",2022,12,12
"130781479",2023,1,22
"130781479",2023,2,16
"130781479",2023,3,13
"130781479",2023,4,12
"130781479",2023,5,11
"130781479",2023,6,15
"130781479",2023,7,9
"130781479",2023,8,4
"130781479",2023,9,10
"130781479",2023,10,8
"130781479",2023,11,11
"130781479",2023,12,13
"130781479",2024,1,19
"130781479",2024,2,17
"130781479",2024,3,13
"130781479",2024,4,7
"130781479",2024,5,9
"130781479",2024,6,11
"130781479",2024,7,9
"130781479",2024,8,9
"130781479",2024,9,21
"130781479",2024,10,9
"130781479",2024,11,11
"130781479",2024,12,7
"130781479",2025,1,7
"130781479",2025,2,15
"130781479",2025,3,22
"130781479",2025,4,8
"130781479",2025,5,11
"130781479",2025,6,16
"130782162",2021,1,17
"130782162",2021,2,10
"130782162",2021,3,9
"130782162",2021,5,2
"130782162",2021,6,24
"130782162",2021,7,11
"130782162",2021,8,8
"130782162",2021,9,10
"130782162",2021,10,14
"130782162",2021,11,12
"130782162",2021,12,4
"130782162",2022,1,3
"130782162",2022,2,7
"130782162",2022,3,23
"130782162",2022,4,8
"130782162",2022,5,19
"130782162",2022,6,15
"130782162",2022,7,8
"130782162",2022,8,6
"130782162",2022,9,9
"130782162",2022,10,11
"130782162",2022,11,6
"130782162",2022,12,2
"130782162",2023,1,8
"130782162",2023,2,4
"130782162",2023,3,11
"130782162",2023,4,9
"130782162",2023,5,11
"130782162",2023,6,10
"130782162",2023,7,7
"130782162",2023,8,1
"130782162",2023,9,10
"130782162",2023,10,14
"130782162",2023,11,7
"130782162",2023,12,6
"130782162",2024,1,5
"130782162",2024,2,8
"130782162",2024,3,10
"130782162",2024,4,11
"130782162",2024,5,4
"130782162",2024,6,7
"130782162",2024,7,6
"130782162",2024,9,9
"130782162",2024,10,13
"130782162",2024,11,6
"130782162",2024,12,7
"130782162",2025,1,15
"130782162",2025,2,6
"130782162",2025,3,12
"130782162",2025,4,11
"130782162",2025,5,8
"130782162",2025,6,12
"130783236",2021,1,10
"130783236",2021,2,6
"130783236",2021,3,14
"130783236",2021,4,13
"130783236",2021,5,8
"130783236",2021,6,16
"130783236",2021,7,12
"130783236",2021,8,12
"130783236",2021,9,10
"130783236",2021,10,6
"130783236",2021,11,10
"130783236",2021,12,8
"130783236",2022,1,6
"130783236",2022,2,9
"130783236",2022,3,10
"130783236",2022,4,10
"130783236",2022,5,12
"130783236",2022,6,14
"130783236",2022,7,7
"130783236",2022,8,13
"130783236",2022,9,13
"130783236",2022,10,11
"130783236",2022,11,12
"130783236",2022,12,11
"130783236",2023,1,6
"130783236",2023,2,9
"130783236",2023,3,12
"130783236",2023,4,12
"130783236",2023,5,16
"130783236",2023,6,12
"130783236",2023,7,8
"130783236",2023,9,10
"130783236",2023,10,14
"130783236",2023,11,9
"130783236",2023,12,7
"130783236",2024,1,10
"130783236",2024,2,6
"130783236",2024,3,3
"130783236",2024,4,10
"130783236",2024,5,6
"130783236",2024,6,2
"130783236",2024,7,1
"130783236",2024,8,4
"130783236",2024,9,1
"130783236",2024,10,1
"130783236",2024,11,3
"130783236",2024,12,1
"130783236",2025,1,2
"130783236",2025,2,4
"130783236",2025,3,4
"130783236",2025,4,2
"130783236",2025,5,2
"130783236",2025,6,4
"130783327",2021,1,11
"130783327",2021,2,9
"130783327",2021,3,10
"130783327",2021,5,14
"130783327",2021,6,29
"130783327",2021,7,26
"130783327",2021,8,4
"130783327",2021,9,15
"130783327",2021,10,17
"130783327",2021,11,17
"130783327",2021,12,12
"130783327",2022,1,14
"130783327",2022,2,29
"130783327",2022,3,24
"130783327",2022,4,15
"130783327",2022,5,24
"130783327",2022,6,29
"130783327",2022,7,22
"130783327",2022,8,4
"130783327",2022,9,22
"130783327",2022,10,15
"130783327",2022,11,20
"130783327",2022,12,12
"130783327",2023,1,19
"130783327",2023,2,14
"130783327",2023,3,16
"130783327",2023,4,11
"130783327",2023,5,30
"130783327",2023,6,21
"130783327",2023,7,30
"130783327",2023,8,7
"130783327",2023,9,15
"130783327",2023,10,19
"130783327",2023,11,25
"130783327",2023,12,17
"130783327",2024,1,29
"130783327",2024,2,19
"130783327",2024,3,17
"130783327",2024,4,21
"130783327",2024,5,19
"130783327",2024,6,21
"130783327",2024,7,33
"130783327",2024,8,1
"130783327",2024,9,31
"130783327",2024,10,22
"130783327",2024,11,24
"130783327",2024,12,11
"130783327",2025,1,26
"130783327",2025,2,27
"130783327",2025,3,29
"130783327",2025,4,21
"130783327",2025,5,24
"130783327",2025,6,21
"130784051",2021,1,10
"130784051",2021,2,11
"130784051",2021,3,7
"130784051",2021,5,3
"130784051",2021,6,8
"130784051",2021,7,9
"130784051",2021,8,2
"130784051",2021,9,9
"130784051",2021,10,7
"130784051",2021,11,6
"130784051",2021,12,3
"130784051",2022,1,1
"130784051",2022,2,4
"130784051",2022,3,8
"130784051",2022,4,2
"130784051",2022,5,7
"130784051",2022,6,1
"130784051",2022,7,1
"130784051",2022,8,1
"130784051",2022,9,8
"130784051",2022,10,6
"130784051",2022,11,6
"130784051",2022,12,3
"130784051",2023,1,5
"130784051",2023,2,8
"130784051",2023,3,6
"130784051",2023,4,2
"130784051",2023,5,3
"130784051",2023,6,2
"130784051",2023,7,8
"130784051",2023,9,3
"130784051",2023,10,8
"130784051",2023,11,4
"130784051",2023,12,4
"130784051",2024,1,4
"130784051",2024,2,4
"130784051",2024,3,3
"130784051",2024,4,3
"130784051",2024,5,1
"130784051",2024,6,1
"130785652",2021,1,4
"130785652",2021,2,10
"130785652",2021,3,8
"130785652",2021,4,5
"130785652",2021,5,5
"130785652",2021,6,13
"130785652",2021,7,7
"130785652",2021,8,2
"130785652",2021,9,17
"130785652",2021,10,6
"130785652",2021,11,14
"130785652",2021,12,9
"130785652",2022,2,9
"130785652",2022,3,17
"130785652",2022,4,2
"130785652",2022,5,9
"130785652",2022,6,8
"130785652",2022,7,1
"130785652",2022,8,12
"130785652",2022,9,9
"130785652",2022,10,11
"130785652",2022,11,14
"130785652",2022,12,3
"130785652",2023,1,12
"130785652",2023,2,4
"130785652",2023,3,6
"130785652",2023,4,10
"130785652",2023,5,5
"130785652",2023,6,13
"130785652",2023,7,4
"130785652",2023,8,13
"130785652",2023,9,12
"130785652",2023,10,7
"130785652",2023,11,8
"130785652",2023,12,5
"130785652",2024,1,10
"130785652",2024,2,13
"130785652",2024,3,10
"130785652",2024,4,8
"130785652",2024,5,5
"130785652",2024,6,8
"130785652",2024,7,13
"130785652",2024,8,6
"130785652",2024,9,6
"130785652",2024,10,11
"130785652",2024,11,9
"130785652",2024,12,4
"130785652",2025,1,12
"130785652",2025,2,5
"130785652",2025,3,8
"130785652",2025,4,14
"130785652",2025,5,4
"130785652",2025,6,7
"130786361",2021,1,27
"130786361",2021,2,17
"130786361",2021,3,28
"130786361",2021,4,10
"130786361",2021,5,16
"130786361",2021,6,37
"130786361",2021,7,10
"130786361",2021,8,25
"130786361",2021,9,26
"130786361",2021,10,18
"130786361",2021,11,27
"130786361",2021,12,21
"130786361",2022,1,11
"130786361",2022,2,30
"130786361",2022,3,35
"130786361",2022,4,27
"130786361",2022,5,19
"130786361",2022,6,22
"130786361",2022,7,5
"130786361",2022,8,31
"130786361",2022,9,23
"130786361",2022,10,17
"130786361",2022,11,16
"130786361",2022,12,27
"130786361",2023,1,30
"130786361",2023,2,19
"130786361",2023,3,23
"130786361",2023,4,23
"130786361",2023,5,32
"130786361",2023,6,21
"130786361",2023,7,16
"130786361",2023,8,20
"130786361",2023,9,23
"130786361",2023,10,24
"130786361",2023,11,25
"130786361",2023,12,18
"130786361",2024,1,32
"130786361",2024,2,19
"130786361",2024,3,20
"130786361",2024,4,31
"130786361",2024,5,19
"130786361",2024,6,27
"130786361",2024,7,18
"130786361",2024,8,18
"130786361",2024,9,21
"130786361",2024,10,16
"130786361",2024,11,22
"130786361",2024,12,27
"130786361",2025,1,30
"130786361",2025,2,23
"130786361",2025,3,23
"130786361",2025,4,29
"130786361",2025,5,20
"130786361",2025,6,24
"130786742",2021,1,5
"130786742",2021,2,3
"130786742",2021,3,3
"130786742",2021,5,6
"130786742",2021,6,5
"130786742",2021,7,3
"130786742",2021,8,3
"130786742",2021,9,7
"130786742",2021,10,1
"130786742",2021,11,2
"130786742",2021,12,3
"130786742",2022,2,4
"130786742",2022,3,7
"130786742",2022,4,1
"130786742",2022,5,3
"130786742",2022,6,5
"130786742",2022,7,2
"130786742",2022,9,4
"130786742",2022,10,2
"130786742",2022,11,2
"130786742",2022,12,4
"130786742",2023,1,3
"130786742",2023,2,1
"130786742",2023,3,1
"130786742",2023,4,3
"130786742",2023,5,3
"130786742",2023,6,4
"130786742",2023,7,2
"130786742",2023,8,4
"130786742",2023,9,7
"130786742",2023,10,7
"130786742",2023,11,4
"130786742",2023,12,7
"130786742",2024,1,5
"130786742",2024,2,4
"130786742",2024,3,1
"130786742",2024,4,6
"130786742",2024,5,4
"130786742",2024,6,4
"130786742",2024,8,4
"130786742",2024,9,4
"130786742",2024,10,5
"130786742",2024,11,1
"130786742",2024,12,3
"130786742",2025,1,1
"130786742",2025,2,4
"130786742",2025,3,5
"130786742",2025,4,2
"130786742",2025,5,5
"130786742",2025,6,7
"130810740",2021,1,9
"130810740",2021,2,13
"130810740",2021,3,19
"130810740",2021,4,10
"130810740",2021,5,18
"130810740",2021,6,17
"130810740",2021,7,17
"130810740",2021,9,16
"130810740",2021,10,11
"130810740",2021,11,18
"130810740",2021,12,10
"130810740",2022,1,13
"130810740",2022,2,9
"130810740",2022,3,15
"130810740",2022,4,9
"130810740",2022,5,18
"130810740",2022,6,14
"130810740",2022,7,18
"130810740",2022,9,13
"130810740",2022,10,14
"130810740",2022,11,15
"130810740",2022,12,7
"130810740",2023,1,11
"130810740",2023,2,11
"130810740",2023,3,11
"130810740",2023,4,11
"130810740",2023,5,19
"130810740",2023,6,11
"130810740",2023,7,17
"130810740",2023,8,4
"130810740",2023,9,13
"130810740",2023,10,16
"130810740",2023,11,11
"130810740",2023,12,6
"130810740",2024,1,21
"130810740",2024,2,10
"130810740",2024,3,10
"130810740",2024,4,10
"130810740",2024,5,13
"130810740",2024,6,8
"130810740",2024,7,6
"130810740",2024,8,2
"130810740",2024,9,14
"130810740",2024,10,7
"130810740",2024,11,12
"130810740",2024,12,7
"130810740",2025,1,13
"130810740",2025,2,12
"130810740",2025,3,12
"130810740",2025,4,13
"130810740",2025,5,7
"130810740",2025,6,16
"140000209",2021,1,18
"140000209",2021,2,21
"140000209",2021,3,18
"140000209",2021,4,13
"140000209",2021,5,10
"140000209",2021,6,12
"140000209",2021,7,15
"140000209",2021,8,12
"140000209",2021,9,15
"140000209",2021,10,18
"140000209",2021,11,14
"140000209",2021,12,11
"140000209",2022,1,14
"140000209",2022,2,17
"140000209",2022,3,15
"140000209",2022,4,13
"140000209",2022,5,12
"140000209",2022,6,18
"140000209",2022,7,26
"140000209",2022,8,15
"140000209",2022,9,19
"140000209",2022,10,21
"140000209",2022,11,14
"140000209",2022,12,17
"140000209",2023,1,19
"140000209",2023,2,11
"140000209",2023,3,18
"140000209",2023,4,19
"140000209",2023,5,18
"140000209",2023,6,21
"140000209",2023,7,15
"140000209",2023,8,11
"140000209",2023,9,22
"140000209",2023,10,11
"140000209",2023,11,14
"140000209",2023,12,10
"140000209",2024,1,11
"140000209",2024,2,9
"140000209",2024,3,8
"140000209",2024,4,8
"140000209",2024,5,11
"140000209",2024,6,5
"140000209",2024,7,9
"140000209",2024,8,2
"140000209",2024,9,6
"140000209",2024,10,5
"140000209",2024,11,12
"140000209",2024,12,9
"140000209",2025,1,6
"140000209",2025,2,9
"140000209",2025,3,6
"140000209",2025,4,9
"140000209",2025,5,10
"140000209",2025,6,8
"140000290",2021,1,7
"140000290",2021,2,3
"140000290",2021,3,7
"140000290",2021,4,4
"140000290",2021,5,3
"140000290",2021,6,9
"140000290",2021,7,2
"140000290",2021,9,7
"140000290",2021,10,5
"140000290",2021,11,3
"140000290",2021,12,2
"140000290",2022,1,3
"140000290",2022,2,4
"140000290",2022,3,3
"140000290",2022,5,5
"140000290",2022,6,10
"140000290",2022,7,2
"140000290",2022,8,3
"140000290",2022,9,7
"140000290",2022,10,4
"140000290",2022,11,6
"140000290",2022,12,2
"140016759",2021,1,17
"140016759",2021,2,11
"140016759",2021,3,18
"140016759",2021,4,9
"140016759",2021,5,9
"140016759",2021,6,24
"140016759",2021,7,14
"140016759",2021,8,7
"140016759",2021,9,11
"140016759",2021,10,11
"140016759",2021,11,18
"140016759",2021,12,4
"140016759",2022,1,8
"140016759",2022,2,12
"140016759",2022,3,24
"140016759",2022,4,12
"140016759",2022,5,10
"140016759",2022,6,11
"140016759",2022,7,14
"140016759",2022,8,3
"140016759",2022,9,12
"140016759",2022,10,14
"140016759",2022,11,18
"140016759",2022,12,2
"140016759",2023,1,13
"140016759",2023,2,15
"140016759",2023,3,13
"140016759",2023,4,6
"140016759",2023,5,9
"140016759",2023,6,6
"140016759",2023,7,10
"140016759",2023,8,4
"140016759",2023,9,8
"140016759",2023,10,8
"140016759",2023,11,9
"140016759",2024,1,15
"140016759",2024,2,8
"140016759",2024,3,10
"140016759",2024,4,10
"140016759",2024,5,5
"140016759",2024,6,3
"140016759",2024,7,2
"140016759",2024,8,2
"140016759",2024,9,9
"140016759",2024,10,10
"140016759",2024,11,11
"140016759",2024,12,3
"140016759",2025,1,6
"140016759",2025,2,11
"140016759",2025,3,16
"140016759",2025,4,5
"140016759",2025,5,6
"140016759",2025,6,13
"140017237",2021,1,5
"140017237",2021,2,4
"140017237",2021,3,2
"140017237",2021,5,5
"140017237",2021,6,2
"140017237",2021,7,2
"140017237",2021,8,2
"140017237",2021,9,5
"140017237",2021,10,9
"140017237",2021,11,9
"140017237",2021,12,4
"140017237",2022,1,3
"140017237",2022,2,6
"140017237",2022,3,9
"140017237",2022,4,4
"140017237",2022,5,9
"140017237",2022,6,7
"140017237",2022,7,4
"140017237",2022,8,2
"140017237",2022,9,3
"140017237",2022,11,3
"140017237",2022,12,1
"140017237",2023,1,8
"140017237",2023,2,5
"140017237",2023,3,2
"140017237",2023,4,2
"140017237",2023,5,4
"140017237",2023,6,3
"140017237",2023,7,4
"140017237",2023,9,6
"140017237",2023,10,3
"140017237",2023,11,7
"140017237",2024,1,8
"140017237",2024,2,5
"140017237",2024,3,9
"140017237",2024,4,3
"140017237",2024,5,3
"140017237",2024,6,5
"140017237",2024,7,5
"140017237",2024,8,2
"140017237",2024,9,6
"140017237",2024,10,6
"140017237",2024,11,5
"140017237",2024,12,4
"140017237",2025,1,6
"140017237",2025,2,3
"140017237",2025,3,6
"140017237",2025,4,5
"140017237",2025,5,3
"140017237",2025,6,13
"140018730",2022,10,1
"140018730",2023,2,3
"140018730",2023,3,6
"140018730",2023,4,2
"140018730",2023,5,1
"140018730",2023,6,4
"140018730",2023,7,3
"140018730",2023,8,7
"140018730",2023,9,1
"140018730",2023,10,4
"140018730",2023,11,6
"140018730",2023,12,2
"140018730",2024,1,6
"140018730",2024,2,7
"140018730",2024,3,5
"140018730",2024,4,6
"140018730",2024,5,3
"140018730",2024,6,5
"140018730",2024,7,3
"140018730",2024,8,9
"140018730",2024,9,2
"140018730",2024,10,5
"140018730",2024,11,5
"140018730",2024,12,3
"140018730",2025,1,4
"140018730",2025,3,3
"140018730",2025,4,1
"140018730",2025,5,5
"140018730",2025,6,7
"160000253",2021,1,9
"160000253",2021,3,4
"160000253",2021,4,3
"160000253",2021,5,4
"160000253",2021,6,5
"160000253",2021,7,2
"160000253",2021,8,3
"160000253",2021,9,8
"160000253",2021,10,4
"160000253",2021,11,4
"160000253",2021,12,3
"160000253",2022,1,5
"160000253",2022,2,4
"160000253",2022,3,4
"160000253",2022,5,3
"160000253",2022,6,3
"160000253",2022,8,4
"160000253",2022,9,2
"160000253",2022,11,3
"160000253",2022,12,5
"160000253",2023,1,3
"160000253",2023,2,2
"160000253",2023,3,2
"160000253",2023,4,7
"160000253",2023,5,6
"160000253",2023,6,9
"160000253",2023,8,2
"160000253",2023,9,7
"160000253",2023,10,3
"160000253",2023,11,6
"160000253",2023,12,4
