"finessGeoDP","annee","duree_cat","LOS_nb","LOS_pct"
"850000142",2025,"(3,6]",2,5.9
"850000142",2025,"(6,225]",1,2.9
"860000223",2021,"(0,3]",245,93.9
"860000223",2021,"(3,6]",7,2.7
"860000223",2021,"(6,225]",9,3.4
"860000223",2022,"(0,3]",193,96
"860000223",2022,"(3,6]",3,1.5
"860000223",2022,"(6,225]",5,2.5
"860000223",2023,"(0,3]",171,91.4
"860000223",2023,"(3,6]",8,4.3
"860000223",2023,"(6,225]",8,4.3
"860000223",2024,"(0,3]",150,94.3
"860000223",2024,"(3,6]",5,3.1
"860000223",2024,"(6,225]",4,2.5
"860000223",2025,"(0,3]",82,94.3
"860000223",2025,"(3,6]",2,2.3
"860000223",2025,"(6,225]",3,3.4
"860010321",2021,"(0,3]",25,83.3
"860010321",2021,"(3,6]",5,16.7
"860010321",2022,"(0,3]",25,89.3
"860010321",2022,"(3,6]",2,7.1
"860010321",2022,"(6,225]",1,3.6
"860010321",2023,"(0,3]",29,96.7
"860010321",2023,"(6,225]",1,3.3
"860010321",2024,"(0,3]",26,92.9
"860010321",2024,"(3,6]",2,7.1
"860010321",2025,"(0,3]",16,94.1
"860010321",2025,"(3,6]",1,5.9
"870000064",2021,"(0,3]",25,50
"870000064",2021,"(3,6]",21,42
"870000064",2021,"(6,225]",4,8
"870000064",2022,"(0,3]",15,30.6
"870000064",2022,"(3,6]",24,49
"870000064",2022,"(6,225]",10,20.4
"870000064",2023,"(0,3]",15,29.4
"870000064",2023,"(3,6]",32,62.7
"870000064",2023,"(6,225]",4,7.8
"870000064",2024,"(0,3]",15,35.7
"870000064",2024,"(3,6]",23,54.8
"870000064",2024,"(6,225]",4,9.5
"870000064",2025,"(0,3]",6,24
"870000064",2025,"(3,6]",15,60
"870000064",2025,"(6,225]",4,16
"870000288",2021,"(0,3]",122,49.2
"870000288",2021,"(3,6]",115,46.4
"870000288",2021,"(6,225]",11,4.4
"870000288",2022,"(0,3]",117,48.1
"870000288",2022,"(3,6]",110,45.3
"870000288",2022,"(6,225]",16,6.6
"870000288",2023,"[-1,0]",1,0.5
"870000288",2023,"(0,3]",164,75.9
"870000288",2023,"(3,6]",40,18.5
"870000288",2023,"(6,225]",11,5.1
"870000288",2024,"(0,3]",158,73.1
"870000288",2024,"(3,6]",45,20.8
"870000288",2024,"(6,225]",13,6
"870000288",2025,"(0,3]",92,82.9
"870000288",2025,"(3,6]",11,9.9
"870000288",2025,"(6,225]",8,7.2
"890000169",2021,"[-1,0]",1,0.6
"890000169",2021,"(0,3]",169,94.9
"890000169",2021,"(3,6]",8,4.5
"890000169",2022,"[-1,0]",2,1.2
"890000169",2022,"(0,3]",158,96.9
"890000169",2022,"(3,6]",2,1.2
"890000169",2022,"(6,225]",1,0.6
"890000169",2023,"[-1,0]",2,1.1
"890000169",2023,"(0,3]",175,96.2
"890000169",2023,"(3,6]",4,2.2
"890000169",2023,"(6,225]",1,0.5
"890000169",2024,"[-1,0]",3,2
"890000169",2024,"(0,3]",144,94.1
"890000169",2024,"(3,6]",6,3.9
"890000169",2025,"(0,3]",138,97.9
"890000169",2025,"(3,6]",3,2.1
"890975550",2021,"[-1,0]",8,4
"890975550",2021,"(0,3]",187,93.5
"890975550",2021,"(3,6]",5,2.5
"890975550",2022,"(0,3]",161,98.2
"890975550",2022,"(3,6]",3,1.8
"890975550",2023,"(0,3]",132,97.1
"890975550",2023,"(3,6]",3,2.2
"890975550",2023,"(6,225]",1,0.7
"890975550",2024,"(0,3]",140,95.9
"890975550",2024,"(3,6]",5,3.4
"890975550",2024,"(6,225]",1,0.7
"890975550",2025,"(0,3]",80,100
"900000035",2021,"[-1,0]",23,27.1
"900000035",2021,"(0,3]",56,65.9
"900000035",2021,"(3,6]",4,4.7
"900000035",2021,"(6,225]",2,2.4
"900000035",2022,"[-1,0]",23,74.2
"900000035",2022,"(0,3]",8,25.8
"900000035",2024,"(0,3]",1,100
"900003039",2021,"[-1,0]",1,1.1
"900003039",2021,"(0,3]",59,62.8
"900003039",2021,"(3,6]",30,31.9
"900003039",2021,"(6,225]",4,4.3
"900003039",2022,"[-1,0]",8,7.3
"900003039",2022,"(0,3]",78,71.6
"900003039",2022,"(3,6]",23,21.1
"900003039",2023,"[-1,0]",2,1.4
"900003039",2023,"(0,3]",97,68.8
"900003039",2023,"(3,6]",39,27.7
"900003039",2023,"(6,225]",3,2.1
"900003039",2024,"[-1,0]",1,0.8
"900003039",2024,"(0,3]",97,72.9
"900003039",2024,"(3,6]",34,25.6
"900003039",2024,"(6,225]",1,0.8
"900003039",2025,"[-1,0]",3,4.4
"900003039",2025,"(0,3]",52,76.5
"900003039",2025,"(3,6]",9,13.2
"900003039",2025,"(6,225]",4,5.9
"910000306",2021,"(0,3]",14,46.7
"910000306",2021,"(3,6]",11,36.7
"910000306",2021,"(6,225]",5,16.7
"910000306",2022,"(0,3]",13,46.4
"910000306",2022,"(3,6]",11,39.3
"910000306",2022,"(6,225]",4,14.3
"910000306",2023,"(0,3]",33,76.7
"910000306",2023,"(3,6]",9,20.9
"910000306",2023,"(6,225]",1,2.3
"910000306",2024,"(0,3]",10,66.7
"910000306",2024,"(3,6]",5,33.3
"910020254",2021,"(3,6]",52,86.7
"910020254",2021,"(6,225]",8,13.3
"910020254",2022,"(3,6]",40,83.3
"910020254",2022,"(6,225]",8,16.7
"910020254",2023,"(0,3]",8,16.7
"910020254",2023,"(3,6]",37,77.1
"910020254",2023,"(6,225]",3,6.2
"910020254",2024,"(0,3]",23,57.5
"910020254",2024,"(3,6]",13,32.5
"910020254",2024,"(6,225]",4,10
"910020254",2025,"(0,3]",21,67.7
"910020254",2025,"(3,6]",7,22.6
"910020254",2025,"(6,225]",3,9.7
"910300011",2021,"(0,3]",45,97.8
"910300011",2021,"(6,225]",1,2.2
"910300011",2022,"(0,3]",47,97.9
"910300011",2022,"(3,6]",1,2.1
"910300011",2023,"(0,3]",43,100
"910300011",2024,"[-1,0]",1,3.6
"910300011",2024,"(0,3]",27,96.4
"910300144",2021,"(0,3]",74,43.8
"910300144",2021,"(3,6]",90,53.3
"910300144",2021,"(6,225]",5,3
"910300144",2022,"(0,3]",112,59.9
"910300144",2022,"(3,6]",70,37.4
"910300144",2022,"(6,225]",5,2.7
"910300144",2023,"(0,3]",99,65.6
"910300144",2023,"(3,6]",48,31.8
"910300144",2023,"(6,225]",4,2.6
"910300144",2024,"(0,3]",78,62.4
"910300144",2024,"(3,6]",46,36.8
"910300144",2024,"(6,225]",1,0.8
"910300144",2025,"(0,3]",55,70.5
"910300144",2025,"(3,6]",21,26.9
"910300144",2025,"(6,225]",2,2.6
"910300177",2021,"(0,3]",144,58.1
"910300177",2021,"(3,6]",98,39.5
"910300177",2021,"(6,225]",6,2.4
"910300177",2022,"(0,3]",146,62.4
"910300177",2022,"(3,6]",85,36.3
"910300177",2022,"(6,225]",3,1.3
"910300177",2023,"(0,3]",120,59.4
"910300177",2023,"(3,6]",82,40.6
"910300177",2024,"(0,3]",90,69.2
"910300177",2024,"(3,6]",38,29.2
"910300177",2024,"(6,225]",2,1.5
"910300177",2025,"[-1,0]",1,1
"910300177",2025,"(0,3]",58,60.4
"910300177",2025,"(3,6]",35,36.5
"910300177",2025,"(6,225]",2,2.1
"910300300",2021,"(0,3]",5,10.4
"910300300",2021,"(3,6]",41,85.4
"910300300",2021,"(6,225]",2,4.2
"910300300",2022,"(0,3]",4,9.1
"910300300",2022,"(3,6]",38,86.4
"910300300",2022,"(6,225]",2,4.5
"910300300",2023,"(0,3]",9,18.4
"910300300",2023,"(3,6]",35,71.4
"910300300",2023,"(6,225]",5,10.2
"910300300",2024,"(0,3]",37,74
"910300300",2024,"(3,6]",12,24
"910300300",2024,"(6,225]",1,2
"910300300",2025,"(0,3]",10,71.4
"910300300",2025,"(3,6]",4,28.6
"910803543",2021,"(0,3]",136,97.1
"910803543",2021,"(3,6]",3,2.1
"910803543",2021,"(6,225]",1,0.7
"910803543",2022,"[-1,0]",1,0.5
"910803543",2022,"(0,3]",186,95.9
"910803543",2022,"(3,6]",6,3.1
"910803543",2022,"(6,225]",1,0.5
"910803543",2023,"(0,3]",144,94.7
"910803543",2023,"(3,6]",7,4.6
"910803543",2023,"(6,225]",1,0.7
"910803543",2024,"(0,3]",152,96.8
"910803543",2024,"(3,6]",4,2.5
"910803543",2024,"(6,225]",1,0.6
"910803543",2025,"(0,3]",98,98
"910803543",2025,"(3,6]",1,1
"910803543",2025,"(6,225]",1,1
"920000643",2021,"(0,3]",19,79.2
"920000643",2021,"(3,6]",4,16.7
"920000643",2021,"(6,225]",1,4.2
"920000643",2022,"(0,3]",21,70
"920000643",2022,"(3,6]",9,30
"920000643",2023,"(0,3]",50,80.6
"920000643",2023,"(3,6]",10,16.1
"920000643",2023,"(6,225]",2,3.2
"920000643",2024,"(0,3]",46,86.8
"920000643",2024,"(3,6]",5,9.4
"920000643",2024,"(6,225]",2,3.8
"920000643",2025,"(0,3]",32,100
"920000650",2021,"(0,3]",29,82.9
"920000650",2021,"(3,6]",6,17.1
"920000650",2022,"(0,3]",38,90.5
"920000650",2022,"(3,6]",3,7.1
"920000650",2022,"(6,225]",1,2.4
"920000650",2023,"(0,3]",29,78.4
"920000650",2023,"(3,6]",5,13.5
"920000650",2023,"(6,225]",3,8.1
"920000650",2024,"(0,3]",40,83.3
"920000650",2024,"(3,6]",7,14.6
"920000650",2024,"(6,225]",1,2.1
"920000650",2025,"(0,3]",14,87.5
"920000650",2025,"(3,6]",2,12.5
"920029550",2022,"[-1,0]",1,1.4
"920029550",2022,"(0,3]",67,90.5
"920029550",2022,"(3,6]",6,8.1
"920029550",2023,"[-1,0]",1,0.5
"920029550",2023,"(0,3]",172,93.5
"920029550",2023,"(3,6]",9,4.9
"920029550",2023,"(6,225]",2,1.1
"920029550",2024,"[-1,0]",4,2.3
"920029550",2024,"(0,3]",172,97.2
"920029550",2024,"(3,6]",1,0.6
"920029550",2025,"(0,3]",51,96.2
"920029550",2025,"(3,6]",1,1.9
"920029550",2025,"(6,225]",1,1.9
"920100013",2021,"(0,3]",49,47.1
"920100013",2021,"(3,6]",52,50
"920100013",2021,"(6,225]",3,2.9
"920100013",2022,"(0,3]",50,53.2
"920100013",2022,"(3,6]",38,40.4
"920100013",2022,"(6,225]",6,6.4
"920100013",2023,"(0,3]",42,60
"920100013",2023,"(3,6]",23,32.9
"920100013",2023,"(6,225]",5,7.1
"920100013",2024,"(0,3]",30,44.1
"920100013",2024,"(3,6]",28,41.2
"920100013",2024,"(6,225]",10,14.7
"920100013",2025,"(0,3]",12,34.3
"920100013",2025,"(3,6]",20,57.1
"920100013",2025,"(6,225]",3,8.6
"920100021",2021,"(0,3]",4,1.1
"920100021",2021,"(3,6]",350,92.6
"920100021",2021,"(6,225]",24,6.3
"920100021",2022,"(0,3]",4,1.1
"920100021",2022,"(3,6]",341,90.2
"920100021",2022,"(6,225]",33,8.7
"920100021",2023,"(0,3]",5,1.6
"920100021",2023,"(3,6]",270,86.8
"920100021",2023,"(6,225]",36,11.6
"920100021",2024,"(0,3]",1,0.4
"920100021",2024,"(3,6]",239,83.9
"920100021",2024,"(6,225]",45,15.8
"920100021",2025,"(3,6]",136,88.3
"920100021",2025,"(6,225]",18,11.7
"920100047",2021,"(0,3]",32,48.5
"920100047",2021,"(3,6]",29,43.9
"920100047",2021,"(6,225]",5,7.6
"920100047",2022,"(0,3]",32,44.4
"920100047",2022,"(3,6]",31,43.1
"920100047",2022,"(6,225]",9,12.5
"920100047",2023,"(0,3]",37,57.8
"920100047",2023,"(3,6]",24,37.5
"920100047",2023,"(6,225]",3,4.7
"920100047",2024,"(0,3]",23,52.3
"920100047",2024,"(3,6]",18,40.9
"920100047",2024,"(6,225]",3,6.8
"920100047",2025,"(0,3]",11,52.4
"920100047",2025,"(3,6]",8,38.1
"920100047",2025,"(6,225]",2,9.5
"920300753",2021,"(0,3]",95,96
"920300753",2021,"(3,6]",2,2
"920300753",2021,"(6,225]",2,2
"920300753",2022,"[-1,0]",2,1.9
"920300753",2022,"(0,3]",102,95.3
"920300753",2022,"(3,6]",2,1.9
"920300753",2022,"(6,225]",1,0.9
"930000286",2021,"[-1,0]",15,23.1
"930000286",2021,"(0,3]",34,52.3
"930000286",2021,"(3,6]",10,15.4
"930000286",2021,"(6,225]",6,9.2
"930000286",2022,"[-1,0]",5,8.6
"930000286",2022,"(0,3]",33,56.9
"930000286",2022,"(3,6]",16,27.6
"930000286",2022,"(6,225]",4,6.9
"930000286",2023,"[-1,0]",3,4.9
"930000286",2023,"(0,3]",41,67.2
"930000286",2023,"(3,6]",11,18
"930000286",2023,"(6,225]",6,9.8
"930000286",2024,"[-1,0]",1,2.3
"930000286",2024,"(0,3]",28,63.6
"930000286",2024,"(3,6]",11,25
"930000286",2024,"(6,225]",4,9.1
"930000286",2025,"(0,3]",19,70.4
"930000286",2025,"(3,6]",7,25.9
"930000286",2025,"(6,225]",1,3.7
"930000328",2021,"(0,3]",15,13.9
"930000328",2021,"(3,6]",87,80.6
"930000328",2021,"(6,225]",6,5.6
"930000328",2022,"(0,3]",3,3
"930000328",2022,"(3,6]",93,93
"930000328",2022,"(6,225]",4,4
"930000328",2023,"(0,3]",4,3.1
"930000328",2023,"(3,6]",122,93.1
"930000328",2023,"(6,225]",5,3.8
"930000328",2024,"(0,3]",7,6.4
"930000328",2024,"(3,6]",99,90
"930000328",2024,"(6,225]",4,3.6
"930000328",2025,"(0,3]",31,57.4
"930000328",2025,"(3,6]",21,38.9
"930000328",2025,"(6,225]",2,3.7
"930100037",2021,"(0,3]",29,37.7
"930100037",2021,"(3,6]",41,53.2
"930100037",2021,"(6,225]",7,9.1
"930100037",2022,"(0,3]",70,45.5
"930100037",2022,"(3,6]",74,48.1
"930100037",2022,"(6,225]",10,6.5
"930100037",2023,"[-1,0]",1,0.8
"930100037",2023,"(0,3]",37,30.6
"930100037",2023,"(3,6]",69,57
"930100037",2023,"(6,225]",14,11.6
"930100037",2024,"(0,3]",62,44.3
"930100037",2024,"(3,6]",58,41.4
"930100037",2024,"(6,225]",20,14.3
"930100037",2025,"(0,3]",20,33.9
"930100037",2025,"(3,6]",33,55.9
"930100037",2025,"(6,225]",6,10.2
"930300025",2021,"[-1,0]",2,1.2
"930300025",2021,"(0,3]",63,37.3
"930300025",2021,"(3,6]",91,53.8
"930300025",2021,"(6,225]",13,7.7
"930300025",2022,"(0,3]",54,38.6
"930300025",2022,"(3,6]",74,52.9
"930300025",2022,"(6,225]",12,8.6
"930300025",2023,"[-1,0]",1,0.8
"930300025",2023,"(0,3]",55,46.2
"930300025",2023,"(3,6]",57,47.9
"930300025",2023,"(6,225]",6,5
"930300025",2024,"(0,3]",62,57.9
"930300025",2024,"(3,6]",41,38.3
"930300025",2024,"(6,225]",4,3.7
"930300025",2025,"(0,3]",15,37.5
"930300025",2025,"(3,6]",24,60
"930300025",2025,"(6,225]",1,2.5
"930300082",2021,"(0,3]",10,15.4
"930300082",2021,"(3,6]",45,69.2
"930300082",2021,"(6,225]",10,15.4
"930300082",2022,"(0,3]",6,9.8
"930300082",2022,"(3,6]",46,75.4
"930300082",2022,"(6,225]",9,14.8
"930300082",2023,"(0,3]",4,10.5
"930300082",2023,"(3,6]",31,81.6
"930300082",2023,"(6,225]",3,7.9
"930300082",2024,"(0,3]",17,35.4
"930300082",2024,"(3,6]",29,60.4
"930300082",2024,"(6,225]",2,4.2
"930300082",2025,"(0,3]",6,25
"930300082",2025,"(3,6]",15,62.5
"930300082",2025,"(6,225]",3,12.5
"930300116",2021,"[-1,0]",1,0.9
"930300116",2021,"(0,3]",111,99.1
"930300116",2022,"[-1,0]",2,1.9
"930300116",2022,"(0,3]",102,98.1
"930300116",2023,"(0,3]",80,97.6
"930300116",2023,"(3,6]",2,2.4
"930300116",2024,"[-1,0]",1,1.6
"930300116",2024,"(0,3]",59,95.2
"930300116",2024,"(3,6]",1,1.6
"930300116",2024,"(6,225]",1,1.6
"930300116",2025,"(0,3]",31,93.9
"930300116",2025,"(6,225]",2,6.1
"930300298",2021,"(0,3]",62,76.5
"930300298",2021,"(3,6]",19,23.5
"930300298",2022,"(0,3]",71,84.5
"930300298",2022,"(3,6]",12,14.3
"930300298",2022,"(6,225]",1,1.2
"930300298",2023,"(0,3]",37,94.9
"930300298",2023,"(3,6]",2,5.1
"930300553",2021,"[-1,0]",2,1.4
"930300553",2021,"(0,3]",121,83.4
"930300553",2021,"(3,6]",20,13.8
"930300553",2021,"(6,225]",2,1.4
"930300553",2022,"[-1,0]",1,0.9
"930300553",2022,"(0,3]",113,96.6
"930300553",2022,"(3,6]",3,2.6
"930300553",2023,"[-1,0]",1,0.9
"930300553",2023,"(0,3]",101,92.7
"930300553",2023,"(3,6]",6,5.5
"930300553",2023,"(6,225]",1,0.9
"930300553",2024,"[-1,0]",1,1.4
"930300553",2024,"(0,3]",69,93.2
"930300553",2024,"(3,6]",2,2.7
"930300553",2024,"(6,225]",2,2.7
"930300553",2025,"(0,3]",30,96.8
"930300553",2025,"(3,6]",1,3.2
"930300587",2021,"(0,3]",36,92.3
"930300587",2021,"(3,6]",3,7.7
"930300587",2022,"(0,3]",23,82.1
"930300587",2022,"(3,6]",5,17.9
"930300587",2023,"(0,3]",36,87.8
"930300587",2023,"(3,6]",4,9.8
"930300587",2023,"(6,225]",1,2.4
"930300587",2024,"(0,3]",30,78.9
"930300587",2024,"(3,6]",8,21.1
"930300587",2025,"(0,3]",29,93.5
"930300587",2025,"(3,6]",1,3.2
"930300587",2025,"(6,225]",1,3.2
"930300595",2021,"[-1,0]",1,0.9
"930300595",2021,"(0,3]",114,97.4
"930300595",2021,"(3,6]",2,1.7
"930300595",2022,"[-1,0]",4,3.2
"930300595",2022,"(0,3]",115,92.7
"930300595",2022,"(3,6]",4,3.2
"930300595",2022,"(6,225]",1,0.8
"930300595",2023,"[-1,0]",1,0.9
"930300595",2023,"(0,3]",103,92.8
"930300595",2023,"(3,6]",6,5.4
"930300595",2023,"(6,225]",1,0.9
"930300595",2024,"[-1,0]",2,2.3
"930300595",2024,"(0,3]",83,95.4
"930300595",2024,"(3,6]",2,2.3
"930300595",2025,"(0,3]",46,92
"930300595",2025,"(3,6]",1,2
"930300595",2025,"(6,225]",3,6
"940000573",2021,"(0,3]",188,84.3
"940000573",2021,"(3,6]",26,11.7
"940000573",2021,"(6,225]",9,4
"940000573",2022,"(0,3]",137,73.7
"940000573",2022,"(3,6]",41,22
"940000573",2022,"(6,225]",8,4.3
"940000573",2023,"(0,3]",129,81.1
"940000573",2023,"(3,6]",27,17
"940000573",2023,"(6,225]",3,1.9
"940000573",2024,"(0,3]",137,80.6
"940000573",2024,"(3,6]",22,12.9
"940000573",2024,"(6,225]",11,6.5
"940000573",2025,"[-1,0]",2,1.9
"940000573",2025,"(0,3]",86,80.4
"940000573",2025,"(3,6]",18,16.8
"940000573",2025,"(6,225]",1,0.9
"940006679",2021,"[-1,0]",2,2.1
"940006679",2021,"(0,3]",82,84.5
"940006679",2021,"(3,6]",8,8.2
"940006679",2021,"(6,225]",5,5.2
"940006679",2022,"[-1,0]",5,3.7
"940006679",2022,"(0,3]",121,89.6
"940006679",2022,"(3,6]",6,4.4
"940006679",2022,"(6,225]",3,2.2
"940006679",2023,"[-1,0]",3,2
"940006679",2023,"(0,3]",139,92.7
"940006679",2023,"(3,6]",7,4.7
"940006679",2023,"(6,225]",1,0.7
"940006679",2024,"(0,3]",166,93.3
"940006679",2024,"(3,6]",11,6.2
"940006679",2024,"(6,225]",1,0.6
"940006679",2025,"(0,3]",94,96.9
"940006679",2025,"(3,6]",3,3.1
"940300494",2021,"(0,3]",88,86.3
"940300494",2021,"(3,6]",12,11.8
"940300494",2021,"(6,225]",2,2
"940300494",2022,"(0,3]",67,89.3
"940300494",2022,"(3,6]",7,9.3
"940300494",2022,"(6,225]",1,1.3
"940300494",2023,"(0,3]",60,87
"940300494",2023,"(3,6]",6,8.7
"940300494",2023,"(6,225]",3,4.3
"940300494",2024,"(0,3]",49,73.1
"940300494",2024,"(3,6]",15,22.4
"940300494",2024,"(6,225]",3,4.5
"940300494",2025,"(0,3]",13,46.4
"940300494",2025,"(3,6]",14,50
"940300494",2025,"(6,225]",1,3.6
"940813033",2021,"[-1,0]",1,0.4
"940813033",2021,"(0,3]",222,99.1
"940813033",2021,"(3,6]",1,0.4
"940813033",2022,"[-1,0]",3,1.7
"940813033",2022,"(0,3]",166,96
"940813033",2022,"(3,6]",4,2.3
"940813033",2023,"[-1,0]",2,1.1
"940813033",2023,"(0,3]",183,96.8
"940813033",2023,"(3,6]",4,2.1
"940813033",2024,"[-1,0]",5,3.1
"940813033",2024,"(0,3]",152,94.4
"940813033",2024,"(3,6]",3,1.9
"940813033",2024,"(6,225]",1,0.6
"940813033",2025,"[-1,0]",2,2.4
"940813033",2025,"(0,3]",79,96.3
"940813033",2025,"(3,6]",1,1.2
"950000307",2021,"(0,3]",31,77.5
"950000307",2021,"(3,6]",8,20
"950000307",2021,"(6,225]",1,2.5
"950000307",2022,"(0,3]",34,82.9
"950000307",2022,"(3,6]",3,7.3
"950000307",2022,"(6,225]",4,9.8
"950000307",2023,"(0,3]",31,86.1
"950000307",2023,"(3,6]",5,13.9
"950000307",2024,"(0,3]",57,83.8
"950000307",2024,"(3,6]",9,13.2
"950000307",2024,"(6,225]",2,2.9
"950000307",2025,"(0,3]",3,100
"950000323",2021,"(0,3]",4,7.5
"950000323",2021,"(3,6]",48,90.6
"950000323",2021,"(6,225]",1,1.9
"950000323",2022,"(0,3]",2,3.3
"950000323",2022,"(3,6]",55,90.2
"950000323",2022,"(6,225]",4,6.6
"950000323",2023,"(0,3]",6,12.2
"950000323",2023,"(3,6]",43,87.8
"950000323",2024,"(0,3]",26,55.3
"950000323",2024,"(3,6]",20,42.6
"950000323",2024,"(6,225]",1,2.1
"950000323",2025,"(0,3]",24,82.8
"950000323",2025,"(3,6]",3,10.3
"950000323",2025,"(6,225]",2,6.9
"950000331",2021,"(0,3]",62,82.7
"950000331",2021,"(3,6]",10,13.3
"950000331",2021,"(6,225]",3,4
"950000331",2022,"(0,3]",52,86.7
"950000331",2022,"(3,6]",7,11.7
"950000331",2022,"(6,225]",1,1.7
"950000331",2023,"(0,3]",61,91
"950000331",2023,"(3,6]",5,7.5
"950000331",2023,"(6,225]",1,1.5
"950000331",2024,"(0,3]",55,91.7
"950000331",2024,"(3,6]",4,6.7
"950000331",2024,"(6,225]",1,1.7
"950000331",2025,"(0,3]",22,78.6
"950000331",2025,"(3,6]",6,21.4
"950000364",2021,"[-1,0]",10,10
"950000364",2021,"(0,3]",83,83
"950000364",2021,"(3,6]",6,6
"950000364",2021,"(6,225]",1,1
"950000364",2022,"[-1,0]",6,5.2
"950000364",2022,"(0,3]",102,87.9
"950000364",2022,"(3,6]",7,6
"950000364",2022,"(6,225]",1,0.9
"950000364",2023,"[-1,0]",7,6.2
"950000364",2023,"(0,3]",100,88.5
"950000364",2023,"(3,6]",5,4.4
"950000364",2023,"(6,225]",1,0.9
"950000364",2024,"[-1,0]",8,9.1
"950000364",2024,"(0,3]",76,86.4
"950000364",2024,"(3,6]",4,4.5
"950000364",2025,"[-1,0]",5,7.9
"950000364",2025,"(0,3]",55,87.3
"950000364",2025,"(3,6]",1,1.6
"950000364",2025,"(6,225]",2,3.2
"950300202",2021,"(0,3]",12,13.3
"950300202",2021,"(3,6]",70,77.8
"950300202",2021,"(6,225]",8,8.9
"950300202",2022,"(0,3]",15,14.6
"950300202",2022,"(3,6]",77,74.8
"950300202",2022,"(6,225]",11,10.7
"950300202",2023,"(0,3]",17,22.7
"950300202",2023,"(3,6]",52,69.3
"950300202",2023,"(6,225]",6,8
"950300202",2024,"(0,3]",11,28.9
"950300202",2024,"(3,6]",20,52.6
"950300202",2024,"(6,225]",7,18.4
"950300202",2025,"(0,3]",6,20
"950300202",2025,"(3,6]",22,73.3
"950300202",2025,"(6,225]",2,6.7
"950300244",2021,"[-1,0]",3,1.8
"950300244",2021,"(0,3]",150,89.3
"950300244",2021,"(3,6]",12,7.1
"950300244",2021,"(6,225]",3,1.8
"950300244",2022,"[-1,0]",4,2.1
"950300244",2022,"(0,3]",158,84
"950300244",2022,"(3,6]",22,11.7
"950300244",2022,"(6,225]",4,2.1
"950300244",2023,"[-1,0]",2,1
"950300244",2023,"(0,3]",185,93.9
"950300244",2023,"(3,6]",7,3.6
"950300244",2023,"(6,225]",3,1.5
"950300244",2024,"[-1,0]",2,1.3
"950300244",2024,"(0,3]",139,88.5
"950300244",2024,"(3,6]",11,7
"950300244",2024,"(6,225]",5,3.2
"950300244",2025,"[-1,0]",3,3.3
"950300244",2025,"(0,3]",84,91.3
"950300244",2025,"(3,6]",2,2.2
"950300244",2025,"(6,225]",3,3.3
"950300277",2021,"(0,3]",7,9.3
"950300277",2021,"(3,6]",66,88
"950300277",2021,"(6,225]",2,2.7
"950300277",2022,"(0,3]",6,8.3
"950300277",2022,"(3,6]",63,87.5
"950300277",2022,"(6,225]",3,4.2
"950300277",2023,"(0,3]",1,2.2
"950300277",2023,"(3,6]",40,88.9
"950300277",2023,"(6,225]",4,8.9
"950300277",2024,"(0,3]",1,3.3
"950300277",2024,"(3,6]",27,90
"950300277",2024,"(6,225]",2,6.7
"950300277",2025,"(0,3]",4,11.8
"950300277",2025,"(3,6]",29,85.3
"950300277",2025,"(6,225]",1,2.9
"950807982",2021,"[-1,0]",6,3.1
"950807982",2021,"(0,3]",174,91.1
"950807982",2021,"(3,6]",7,3.7
"950807982",2021,"(6,225]",4,2.1
"950807982",2022,"[-1,0]",2,1.1
"950807982",2022,"(0,3]",174,95.6
"950807982",2022,"(3,6]",5,2.7
"950807982",2022,"(6,225]",1,0.5
"950807982",2023,"[-1,0]",2,1.1
"950807982",2023,"(0,3]",166,95.4
"950807982",2023,"(3,6]",3,1.7
"950807982",2023,"(6,225]",3,1.7
"950807982",2024,"[-1,0]",4,2.6
"950807982",2024,"(0,3]",143,92.3
"950807982",2024,"(3,6]",6,3.9
"950807982",2024,"(6,225]",2,1.3
"950807982",2025,"(0,3]",74,96.1
"950807982",2025,"(3,6]",3,3.9
"970100392",2021,"(0,3]",14,37.8
"970100392",2021,"(3,6]",20,54.1
"970100392",2021,"(6,225]",3,8.1
"970100392",2022,"(0,3]",11,28.9
"970100392",2022,"(3,6]",26,68.4
"970100392",2022,"(6,225]",1,2.6
"970100392",2023,"(0,3]",7,31.8
"970100392",2023,"(3,6]",14,63.6
"970100392",2023,"(6,225]",1,4.5
"970100392",2024,"(0,3]",10,41.7
"970100392",2024,"(3,6]",12,50
"970100392",2024,"(6,225]",2,8.3
"970100392",2025,"(0,3]",2,14.3
"970100392",2025,"(3,6]",11,78.6
"970100392",2025,"(6,225]",1,7.1
"970107249",2021,"(0,3]",127,79.4
"970107249",2021,"(3,6]",24,15
"970107249",2021,"(6,225]",9,5.6
"970107249",2022,"(0,3]",155,76.7
"970107249",2022,"(3,6]",41,20.3
"970107249",2022,"(6,225]",6,3
"970107249",2023,"(0,3]",164,75.6
"970107249",2023,"(3,6]",41,18.9
"970107249",2023,"(6,225]",12,5.5
"970107249",2024,"(0,3]",122,77.7
"970107249",2024,"(3,6]",28,17.8
"970107249",2024,"(6,225]",7,4.5
"970107249",2025,"(0,3]",49,84.5
"970107249",2025,"(3,6]",5,8.6
"970107249",2025,"(6,225]",4,6.9
"970202313",2021,"(0,3]",49,55.7
"970202313",2021,"(3,6]",35,39.8
"970202313",2021,"(6,225]",4,4.5
"970202313",2022,"(0,3]",39,48.8
"970202313",2022,"(3,6]",36,45
"970202313",2022,"(6,225]",5,6.2
"970202313",2023,"(0,3]",60,65.9
"970202313",2023,"(3,6]",27,29.7
