"finessGeoDP","annee","baria_t","n","pct"
"950300244",2025,"SLE",71,77.2
"950300277",2021,"BPG",12,16
"950300277",2021,"SLE",63,84
"950300277",2022,"BPG",10,13.9
"950300277",2022,"SLE",62,86.1
"950300277",2023,"BPG",9,20
"950300277",2023,"SLE",36,80
"950300277",2024,"BPG",13,43.3
"950300277",2024,"SLE",17,56.7
"950300277",2025,"BPG",7,20.6
"950300277",2025,"SLE",27,79.4
"950807982",2021,"ANN",6,3.1
"950807982",2021,"BPG",35,18.3
"950807982",2021,"DBP",1,0.5
"950807982",2021,"SLE",149,78
"950807982",2022,"ANN",2,1.1
"950807982",2022,"BPG",38,20.9
"950807982",2022,"SLE",142,78
"950807982",2023,"ANN",4,2.3
"950807982",2023,"BPG",25,14.4
"950807982",2023,"SLE",145,83.3
"950807982",2024,"ANN",5,3.2
"950807982",2024,"BPG",30,19.4
"950807982",2024,"SLE",120,77.4
"950807982",2025,"BPG",19,24.7
"950807982",2025,"SLE",58,75.3
"970100392",2021,"BPG",17,45.9
"970100392",2021,"SLE",20,54.1
"970100392",2022,"BPG",16,42.1
"970100392",2022,"SLE",22,57.9
"970100392",2023,"BPG",4,18.2
"970100392",2023,"DBP",1,4.5
"970100392",2023,"SLE",17,77.3
"970100392",2024,"BPG",9,37.5
"970100392",2024,"SLE",15,62.5
"970100392",2025,"BPG",1,7.1
"970100392",2025,"SLE",13,92.9
"970107249",2021,"SLE",160,100
"970107249",2022,"SLE",202,100
"970107249",2023,"BPG",1,0.5
"970107249",2023,"SLE",216,99.5
"970107249",2024,"SLE",157,100
"970107249",2025,"BPG",1,1.7
"970107249",2025,"SLE",57,98.3
"970202313",2021,"ANN",9,10.2
"970202313",2021,"BPG",20,22.7
"970202313",2021,"DBP",1,1.1
"970202313",2021,"SLE",58,65.9
"970202313",2022,"ANN",2,2.5
"970202313",2022,"BPG",28,35
"970202313",2022,"SLE",50,62.5
"970202313",2023,"ANN",2,2.2
"970202313",2023,"BPG",12,13.2
"970202313",2023,"SLE",77,84.6
"970202313",2024,"ANN",1,1.2
"970202313",2024,"BPG",8,9.9
"970202313",2024,"SLE",72,88.9
"970202313",2025,"ANN",2,5.6
"970202313",2025,"BPG",3,8.3
"970202313",2025,"SLE",31,86.1
"970400024",2021,"BPG",17,33.3
"970400024",2021,"SLE",34,66.7
"970400024",2022,"BPG",23,22.3
"970400024",2022,"SLE",80,77.7
"970400024",2023,"BPG",21,16.4
"970400024",2023,"SLE",107,83.6
"970400024",2024,"BPG",21,24.4
"970400024",2024,"SLE",65,75.6
"970400024",2025,"BPG",13,32.5
"970400024",2025,"SLE",27,67.5
"970400057",2021,"BPG",7,16.3
"970400057",2021,"SLE",36,83.7
"970400057",2023,"SLE",2,100
"970400065",2021,"BPG",9,29
"970400065",2021,"DBP",7,22.6
"970400065",2021,"SLE",15,48.4
"970400065",2022,"BPG",38,71.7
"970400065",2022,"DBP",3,5.7
"970400065",2022,"SLE",12,22.6
"970400065",2023,"BPG",29,59.2
"970400065",2023,"DBP",6,12.2
"970400065",2023,"SLE",14,28.6
"970400065",2024,"BPG",26,61.9
"970400065",2024,"DBP",1,2.4
"970400065",2024,"SLE",15,35.7
"970400065",2025,"BPG",12,57.1
"970400065",2025,"SLE",9,42.9
"970462081",2021,"BPG",6,4.4
"970462081",2021,"SLE",131,95.6
"970462081",2022,"BPG",15,10.1
"970462081",2022,"SLE",134,89.9
"970462081",2023,"BPG",6,3.9
"970462081",2023,"SLE",148,96.1
"970462081",2024,"BPG",18,10.4
"970462081",2024,"SLE",155,89.6
"970462081",2025,"BPG",5,7.9
"970462081",2025,"SLE",58,92.1
"970462107",2021,"BPG",3,2.1
"970462107",2021,"SLE",142,97.9
"970462107",2022,"BPG",4,2.3
"970462107",2022,"SLE",171,97.7
"970462107",2023,"BPG",6,4.3
"970462107",2023,"SLE",135,95.7
"970462107",2024,"BPG",3,3.1
"970462107",2024,"SLE",94,96.9
"970462107",2025,"BPG",2,4.8
"970462107",2025,"SLE",40,95.2
